site,year,albedo,genotype,plot_unique,plantID,density,block,plot,x,y,emergence,first_flower,v_phen,last_phen_status,note_standard_phen,live_harvest,v_harvest,tillers,veg_mass,inflor_mass,seed_count_total,note_standard_harvest,seed_count,survived_to_flower,possible_neighbors,neighbors,prop_survived,new_neighbors,clim_dist,PC1,vwc_avg,temp_surv,temp_fecun
WI,2023,black,32,WI_7_2,Boise2023_2661,lo,7,2,2,1,Y,124,FG,Y,NA,Y,FB,5,0.39,0.66,NA,NA,256,Y,2,1,0.7380952380952381,2.4761904761904763,-0.7005879055634394,-3.002626109565977,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,77,WI_1_3,Boise2023_225,hi,1,3,5,4,Y,124,FG,Y,NA,Y,FB,1,0.022,0.037,NA,NA,17,Y,52,39,0.7741935483870968,68.41935483870968,-0.7853357897505409,-3.0873739937530784,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,66,WI_2_3,Boise2023_912,hi,2,3,2,10,Y,129,FG,Y,NA,Y,FB,1,0.01,0.001,NA,NA,1,Y,36,30,0.7692307692307693,71.53846153846155,3.7366873917736543,1.4346491877711167,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,66,WI_10_3,Boise2023_542,hi,10,3,1,10,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,34,18,0.550561797752809,48.831460674157306,3.7366873917736543,1.4346491877711167,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,77,WI_10_2,Boise2023_476,lo,10,2,14,1,Y,131,FG,Y,NA,Y,FB,2,0.19,0.53,NA,NA,208,Y,3,3,0.90625,3.90625,-0.7853357897505409,-3.0873739937530784,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,44,WI_8_2,Boise2023_2992,hi,8,2,3,10,N,NA,NA,N,resurrection,N,NA,0,0,0,NA,NA,0,N,44,22,0.4827586206896552,44.20689655172414,2.322933272918404,0.020895068915866264,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,102,WI_6_4,Boise2023_2458,lo,6,4,14,3,Y,131,FG,Y,NA,Y,FP,8,0.91,1.53,NA,NA,564,Y,4,4,0.9404761904761905,4,6.72003083489629,4.417992630893752,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,19,WI_7_1,Boise2023_2543,hi,7,1,3,2,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,53,28,0.5348837209302325,47.7906976744186,6.4911142064699074,4.189076002467369,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,77,WI_5_3,Boise2023_1984,hi,5,3,1,3,Y,116,FG,Y,NA,Y,FB,1,0.005,0.001,NA,NA,1,Y,38,24,0.5921052631578947,54.78947368421052,-0.7853357897505409,-3.0873739937530784,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,19,WI_8_3,Boise2023_3066,lo,8,3,10,1,Y,131,FG,Y,NA,Y,FP,6,0.76,1.33,NA,NA,495,Y,3,3,0.8082191780821918,3.808219178082192,6.4911142064699074,4.189076002467369,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,102,WI_1_2,Boise2023_136,lo,1,2,18,1,Y,129,FG,Y,NA,Y,FP,5,0.27,0.59,NA,NA,231,Y,2,1,0.5647058823529412,2.1294117647058823,6.72003083489629,4.417992630893752,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_1_2,Boise2023_134,lo,1,2,17,4,Y,150,FG,Y,NA,Y,FG,6,0.59,0.58,NA,NA,227,Y,3,2,0.5647058823529412,2.564705882352941,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_6_4,Boise2023_2512,lo,6,4,8,2,Y,151,FG,Y,NA,Y,FG,4,0.5,0.24,NA,NA,99,Y,4,3,0.9404761904761905,3,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,66,WI_9_3,Boise2023_3421,lo,9,3,1,1,Y,131,FG,Y,NA,Y,FP,1,0.033,0.044,NA,NA,20,Y,2,1,0.6309523809523809,2.261904761904762,3.7366873917736543,1.4346491877711167,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,66,WI_5_3,Boise2023_2000,hi,5,3,2,9,Y,131,FG,Y,NA,Y,FB,1,4e-4,0.001,NA,NA,1,Y,40,26,0.5921052631578947,55.60526315789473,3.7366873917736543,1.4346491877711167,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_4_4,Boise2023_1740,lo,4,4,14,5,Y,NA,NA,N,physical_damage,N,NA,0,0,0,NA,herbivory,0,N,3,2,0.8505747126436781,2.8505747126436782,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_1_3,Boise2023_213,hi,1,3,4,2,Y,150,FB,Y,NA,Y,FB,1,0.008,0.004,NA,NA,2,Y,41,29,0.7741935483870968,66.93548387096774,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,102,WI_9_3,Boise2023_3452,lo,9,3,15,2,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,4,1,0.6309523809523809,1,6.72003083489629,4.417992630893752,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_7_2,Boise2023_2646,lo,7,2,16,1,N,NA,NA,N,bad_position,N,NA,0,0,0,NA,NA,0,N,3,2,0.7380952380952381,2.738095238095238,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_5_2,Boise2023_1907,lo,5,2,12,2,Y,152,FG,Y,NA,Y,FG,1,0.11,0.11,NA,NA,48,Y,4,3,0.8117647058823529,3,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_10_3,Boise2023_571,hi,10,3,4,1,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,53,34,0.550561797752809,54.37078651685393,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,44,WI_6_1,Boise2023_2164,hi,6,1,1,3,Y,138,FG,Y,frost_heave,Y,FP,1,0.009,0.009,NA,NA,5,Y,31,22,0.6875,62.5625,2.322933272918404,0.020895068915866264,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_2_3,Boise2023_927,hi,2,3,3,6,Y,138,FG,Y,NA,Y,FP,1,0.015,0.03,NA,NA,14,Y,69,54,0.7692307692307693,70.15384615384616,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,44,WI_3_3,Boise2023_1292,lo,3,3,15,2,Y,151,FG,Y,resurrection,Y,FG,9,0.77,1.26,NA,NA,470,Y,4,3,0.5444444444444444,3,2.322933272918404,0.020895068915866264,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,44,WI_5_3,Boise2023_2039,hi,5,3,6,8,Y,138,FG,Y,smut,Y,FB,1,0.006,0.006,NA,smut,3,Y,59,41,0.5921052631578947,59.35526315789474,2.322933272918404,0.020895068915866264,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_8_3,Boise2023_3103,lo,8,3,17,3,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,3,3,0.8082191780821918,3.808219178082192,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_2_2,Boise2023_852,lo,2,2,17,2,Y,151,FG,Y,NA,Y,FG,4,0.33,0.32,NA,NA,130,Y,4,3,0.6511627906976745,3,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_10_2,Boise2023_477,lo,10,2,14,2,Y,NA,FG,Y,NA,Y,FG,1,0.11,0.12,NA,no_date,52,Y,4,4,0.90625,4,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,68,WI_4_3,Boise2023_1694,hi,4,3,8,3,Y,116,FG,Y,NA,Y,FB,1,0.02,0.08,NA,NA,35,Y,52,31,0.6625,56.175,3.579541478749918,1.2775032747473802,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,68,WI_8_3,Boise2023_3147,lo,8,3,9,2,Y,124,FG,Y,resurrection,Y,FP,5,0.52,1.25,NA,NA,467,Y,4,3,0.8082191780821918,3,3.579541478749918,1.2775032747473802,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,45,WI_7_1,Boise2023_2590,hi,7,1,7,9,Y,131,FG,Y,NA,Y,FP,1,0.031,0.055,NA,NA,25,Y,53,32,0.5348837209302325,51.7906976744186,4.464111342417494,2.1620731384149563,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,45,WI_3_2,Boise2023_1238,hi,3,2,7,7,Y,129,FG,Y,NA,Y,FP,3,0.18,0.44,NA,NA,175,Y,68,46,0.6265060240963856,59.78313253012048,4.464111342417494,2.1620731384149563,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,45,WI_3_3,Boise2023_1270,lo,3,3,10,5,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,3,1,0.5444444444444444,1.5444444444444443,4.464111342417494,2.1620731384149563,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_3_2,Boise2023_1211,hi,3,2,5,1,Y,151,FG,Y,NA,Y,FG,1,0.0195,0.043,NA,NA,20,Y,50,27,0.6265060240963856,52.06024096385542,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_9_2,Boise2023_3361,hi,9,2,4,1,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,38,18,0.5675675675675675,47.513513513513516,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,68,WI_10_3,Boise2023_613,hi,10,3,8,2,Y,124,FG,Y,NA,Y,FP,1,0.01,0.05,NA,NA,23,Y,48,29,0.550561797752809,52.12359550561798,3.579541478749918,1.2775032747473802,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_3_3,Boise2023_1318,lo,3,3,3,3,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,4,3,0.5444444444444444,3,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_7_1,Boise2023_2560,hi,7,1,4,9,Y,124,FG,Y,NA,Y,FB,1,0.032,0.09,NA,NA,39,Y,60,34,0.5348837209302325,50.04651162790698,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,45,WI_1_2,Boise2023_162,lo,1,2,6,2,Y,129,FG,Y,herbivory,Y,FP,5,1.26,1.19,NA,NA,445,Y,3,3,0.5647058823529412,3.564705882352941,4.464111342417494,2.1620731384149563,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,45,WI_1_3,Boise2023_212,hi,1,3,4,10,Y,129,FG,Y,NA,Y,FP,1,0.012,0.029,NA,NA,14,Y,38,31,0.7741935483870968,71.25806451612902,4.464111342417494,2.1620731384149563,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,103,WI_1_2,Boise2023_146,lo,1,2,3,1,Y,129,FG,Y,NA,Y,FP,6,0.41,0.56,NA,NA,219,Y,3,1,0.5647058823529412,1.5647058823529412,5.929782164009093,3.6277439600065553,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,103,WI_10_3,Boise2023_558,hi,10,3,2,7,Y,117,FG,Y,smut,Y,FB,1,0.012,0.01,NA,smut,5,Y,61,35,0.550561797752809,50.96629213483146,5.929782164009093,3.6277439600065553,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,72,WI_1_2,Boise2023_168,lo,1,2,7,3,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,4,2,0.5647058823529412,2,0.21405751056067146,-2.087980693441866,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,63,WI_3_2,Boise2023_1175,hi,3,2,1,4,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,49,35,0.6265060240963856,60.68674698795181,-3.3514487119135654,-5.653486915916103,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,45,WI_5_2,Boise2023_1949,lo,5,2,3,4,Y,138,FG,Y,NA,Y,FP,6,0.67,1.26,NA,NA,470,Y,4,3,0.8117647058823529,3,4.464111342417494,2.1620731384149563,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,45,WI_9_2,Boise2023_3399,hi,9,2,7,8,Y,124,FG,Y,NA,Y,FP,1,0.0081,0.024,NA,NA,11,Y,53,35,0.5675675675675675,56,4.464111342417494,2.1620731384149563,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,64,WI_2_2,Boise2023_840,lo,2,2,14,5,Y,116,FG,Y,NA,Y,FB,3,0.09,0.28,NA,NA,114,Y,3,2,0.6511627906976745,2.6511627906976747,-2.5570498744779253,-4.859088078480463,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,79,WI_4_3,Boise2023_1657,hi,4,3,4,6,Y,138,FG,Y,NA,Y,FP,1,0.02,0.05,NA,NA,23,Y,79,52,0.6625,59.2875,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_9_2,Boise2023_3341,hi,9,2,2,1,Y,124,FG,N,frost_heave,N,NA,0,0,0,NA,NA,0,N,29,15,0.5675675675675675,49.62162162162162,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,103,WI_7_2,Boise2023_2633,lo,7,2,13,3,Y,124,FG,Y,NA,Y,FP,5,0.14,0.45,NA,NA,179,Y,4,3,0.7380952380952381,3,5.929782164009093,3.6277439600065553,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_10_2,Boise2023_495,lo,10,2,17,5,Y,138,FG,Y,NA,Y,FP,5,0.51,0.94,NA,NA,357,Y,3,3,0.90625,3.90625,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,45,WI_10_3,Boise2023_626,hi,10,3,9,5,Y,124,FG,Y,NA,Y,FP,1,0.024,0.035,NA,NA,16,Y,58,31,0.550561797752809,48.61797752808989,4.464111342417494,2.1620731384149563,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,34,WI_8_2,Boise2023_3045,hi,8,2,8,4,Y,117,FG,Y,NA,Y,FB,3,0.09,0.13,NA,NA,56,Y,59,27,0.4827586206896552,41.96551724137931,-0.18121025829518977,-2.4832484622977273,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_3_2,Boise2023_1209,hi,3,2,4,8,Y,122,FG,Y,NA,Y,FB,1,0.012,0.035,NA,NA,16,Y,66,43,0.6265060240963856,58.036144578313255,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,68,WI_2_3,Boise2023_917,hi,2,3,2,6,Y,121,FG,Y,NA,Y,FB,1,0.01,0.006,NA,NA,3,Y,61,49,0.7692307692307693,71.3076923076923,3.579541478749918,1.2775032747473802,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_6_4,Boise2023_2483,lo,6,4,2,3,Y,131,FG,Y,NA,Y,FB,2,0.09,0.19,NA,NA,80,Y,3,3,0.9404761904761905,3.9404761904761907,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,57,WI_4_3,Boise2023_1683,hi,4,3,7,2,Y,122,FG,Y,NA,Y,FB,1,0.04,0.13,NA,NA,56,Y,52,30,0.6625,55.175,5.228487356551096,2.9264491525485585,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_4_4,Boise2023_1727,lo,4,4,12,2,Y,129,FG,Y,herbivory,Y,FB,11,1.11,1.84,NA,NA,671,Y,4,4,0.8505747126436781,4,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,68,WI_6_4,Boise2023_2453,lo,6,4,13,3,Y,124,FG,Y,NA,Y,FP,3,0.09,0.19,NA,NA,80,Y,3,3,0.9404761904761905,3.9404761904761907,3.579541478749918,1.2775032747473802,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,24,WI_2_2,Boise2023_838,lo,2,2,14,3,Y,129,FG,Y,NA,Y,FP,8,1.11,1.69,NA,NA,619,Y,4,3,0.6511627906976745,3,3.0483056858790896,0.7462674818765519,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,57,WI_7_1,Boise2023_2600,hi,7,1,8,9,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,47,27,0.5348837209302325,50,5.228487356551096,2.9264491525485585,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_5_2,Boise2023_1935,lo,5,2,17,5,Y,138,FG,Y,NA,Y,FP,1,0.034,0.046,NA,NA,21,Y,3,2,0.8117647058823529,2.8117647058823527,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,45,WI_4_4,Boise2023_1755,lo,4,4,17,5,Y,129,FG,Y,NA,Y,FP,3,0.33,0.69,NA,NA,267,Y,3,3,0.8505747126436781,3.8505747126436782,4.464111342417494,2.1620731384149563,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_9_3,Boise2023_3500,lo,9,3,7,5,Y,124,FG,Y,smut,Y,FP,1,0.022,0.036,NA,NA,17,Y,2,1,0.6309523809523809,2.261904761904762,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,46,WI_10_2,Boise2023_454,lo,10,2,1,4,Y,131,FG,Y,NA,Y,FP,3,0.17,0.41,NA,NA,164,Y,2,1,0.90625,2.8125,4.1070395956662304,1.8050013916636931,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,69,WI_9_3,Boise2023_3493,lo,9,3,6,3,Y,124,FG,Y,NA,Y,FP,3,0.1,0.41,NA,NA,164,Y,4,3,0.6309523809523809,3,3.709307212317169,1.4072690083146315,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_4_3,Boise2023_1663,hi,4,3,5,2,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,57,36,0.6625,57.8625,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,46,WI_7_2,Boise2023_2673,lo,7,2,4,3,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,4,2,0.7380952380952381,2,4.1070395956662304,1.8050013916636931,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,34,WI_7_1,Boise2023_2551,hi,7,1,4,1,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,51,25,0.5348837209302325,45.86046511627907,-0.18121025829518977,-2.4832484622977273,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_6_1,Boise2023_2185,hi,6,1,3,4,Y,124,FG,Y,NA,Y,FB,1,0.019,0.031,NA,NA,14,Y,44,30,0.6875,61.625,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,104,WI_5_2,Boise2023_1943,lo,5,2,2,3,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,4,3,0.8117647058823529,3,-0.11066684371890245,-2.41270504772144,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,46,WI_8_3,Boise2023_3125,lo,8,3,4,5,Y,124,FG,Y,NA,Y,FP,5,0.53,0.84,NA,NA,321,Y,2,2,0.8082191780821918,3.616438356164384,4.1070395956662304,1.8050013916636931,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_7_2,Boise2023_2645,lo,7,2,15,5,Y,131,FG,Y,NA,Y,FP,2,0.16,0.32,NA,NA,130,Y,3,2,0.7380952380952381,2.738095238095238,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_2_2,Boise2023_857,lo,2,2,18,2,Y,129,FG,Y,NA,Y,FB,2,0.05,0.195,NA,NA,82,Y,2,1,0.6511627906976745,2.302325581395349,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,69,WI_4_4,Boise2023_1753,lo,4,4,17,3,Y,129,FG,Y,NA,Y,FP,3,0.24,0.47,NA,NA,186,Y,4,4,0.8505747126436781,4,3.709307212317169,1.4072690083146315,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,46,WI_2_2,Boise2023_872,lo,2,2,4,2,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,4,4,0.6511627906976745,4,4.1070395956662304,1.8050013916636931,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,46,WI_6_1,Boise2023_2181,hi,6,1,3,1,N,NA,NA,N,bad_position,N,NA,0,0,0,NA,NA,0,N,31,22,0.6875,62.5625,4.1070395956662304,1.8050013916636931,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_3_3,Boise2023_1289,lo,3,3,14,4,Y,130,FG,Y,NA,Y,FP,7,0.61,2.01,NA,NA,729,Y,4,2,0.5444444444444444,2,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_8_2,Boise2023_3048,hi,8,2,8,7,Y,124,FG,Y,smut,Y,FP,4,0.08,0.09,NA,smut,39,Y,59,25,0.4827586206896552,39.96551724137931,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,104,WI_5_3,Boise2023_2010,hi,5,3,3,9,Y,116,FG,Y,smut,Y,FB,1,0.01,0.014,NA,smut,7,Y,47,30,0.5921052631578947,55.46052631578947,-0.11066684371890245,-2.41270504772144,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_2_3,Boise2023_918,hi,2,3,2,7,Y,129,FG,Y,NA,Y,FB,1,0.01,0.02,NA,NA,10,Y,55,45,0.7692307692307693,71.92307692307692,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_8_3,Boise2023_3133,lo,8,3,6,3,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,3,2,0.8082191780821918,2.808219178082192,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,46,WI_1_2,Boise2023_98,lo,1,2,10,3,Y,129,FG,Y,NA,Y,FP,3,0.28,0.64,NA,NA,249,Y,4,3,0.5647058823529412,3,4.1070395956662304,1.8050013916636931,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_7_1,Boise2023_2576,hi,7,1,6,5,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,85,46,0.5348837209302325,48.674418604651166,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,8,WI_1_3,Boise2023_221,hi,1,3,5,1,Y,150,FB,Y,NA,Y,FB,1,0.013,0.019,NA,NA,9,Y,33,23,0.7741935483870968,67.12903225806451,3.8491653872743976,1.5471271832718603,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,46,WI_4_3,Boise2023_1689,hi,4,3,7,8,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,56,40,0.6625,62.525,4.1070395956662304,1.8050013916636931,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,35,WI_1_3,Boise2023_187,hi,1,3,1,6,Y,129,FG,Y,frost_heave,Y,FB,2,0.04,0.06,NA,NA,27,Y,44,34,0.7741935483870968,69.61290322580645,1.775197944940202,-0.5268402590623354,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,70,WI_10_3,Boise2023_594,hi,10,3,6,3,Y,124,FG,N,NA,N,NA,0,0,0,NA,NA,0,N,71,43,0.550561797752809,53.46067415730337,4.218446413723557,1.9164082097210196,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,81,WI_10_3,Boise2023_627,hi,10,3,9,6,Y,136,FG,Y,NA,Y,FB,1,0.015,0.024,NA,NA,11,Y,58,31,0.550561797752809,48.61797752808989,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,81,WI_10_2,Boise2023_496,lo,10,2,18,1,Y,138,FG,Y,bad_position,Y,FP,6,0.8,1.21,NA,NA,453,Y,2,2,0.90625,3.8125,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,104,WI_1_3,Boise2023_248,hi,1,3,7,7,Y,124,FG,Y,NA,Y,FB,1,0.008,0.016,NA,NA,8,Y,49,38,0.7741935483870968,69.74193548387098,-0.11066684371890245,-2.41270504772144,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,81,WI_3_3,Boise2023_1340,lo,3,3,7,5,Y,151,FG,Y,NA,Y,FG,1,0.28,0.14,NA,NA,60,Y,3,2,0.5444444444444444,2.5444444444444443,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,81,WI_4_4,Boise2023_1743,lo,4,4,15,3,Y,NA,BS,Y,NA,Y,BS,0,0.02,0,NA,NA,0,N,4,4,0.8505747126436781,4,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,81,WI_7_2,Boise2023_2623,lo,7,2,11,3,Y,152,FG,Y,NA,Y,FG,3,0.4,0.21,NA,NA,87,Y,4,2,0.7380952380952381,2,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,43,WI_6_4,Boise2023_2488,lo,6,4,3,3,Y,117,FG,Y,herbivory,Y,FB,4,0.52,1.08,NA,NA,407,Y,4,4,0.9404761904761905,4,-0.4200422589102071,-2.7220804629127446,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,70,WI_8_2,Boise2023_3020,hi,8,2,5,9,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,59,27,0.4827586206896552,41.96551724137931,4.218446413723557,1.9164082097210196,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,104,WI_3_3,Boise2023_1326,lo,3,3,5,1,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA,0,N,3,2,0.5444444444444444,2.5444444444444443,-0.11066684371890245,-2.41270504772144,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,104,WI_1_2,Boise2023_156,lo,1,2,5,1,Y,121,FG,Y,herbivory,Y,FP,3,0.23,0.52,NA,NA,205,Y,2,2,0.5647058823529412,3.1294117647058823,-0.11066684371890245,-2.41270504772144,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,46,WI_2_3,Boise2023_964,hi,2,3,7,3,Y,116,FG,Y,NA,Y,FB,1,0.012,3e-4,NA,NA,0,Y,53,42,0.7692307692307693,70.46153846153847,4.1070395956662304,1.8050013916636931,0.1609326923076923,9.044454887218043,12.92956081081081
WI,2023,black,81,WI_3_2,Boise2023_1220,hi,3,2,5,9,Y,116,FG,Y,frost_heave,Y,FB,1,0.017,0.01,NA,NA,5,Y,57,39,0.6265060240963856,59.674698795180724,-0.5193104857038588,-2.8213486897063964,0.1609326923076923,9.044454887218043,12.92956081081081
