"Date","Hour","Site","ambient","hourlyairTemp_C","DayNight","Black","White"
2021-10-14,"6","SheepStation",2.175,-1.388888889,"Night",2.431249991,2.033333292
2021-10-14,"7","SheepStation",2.0125,-1.222222222,"Day",2.212499991,1.866666645
2021-10-14,"8","SheepStation",1.9625,-0.722222222,"Day",2.018749975,1.758333325
2021-10-14,"9","SheepStation",2.15,1.111111111,"Day",2.475000001,1.87499998
2021-10-15,"0","SheepStation",2.0125,-1.222222222,"Night",2.799999997,1.891666651
2021-10-15,"1","SheepStation",1.7625,-1.611111111,"Night",2.425000005,1.683333357
2021-10-15,"10","SheepStation",1.7,2.5,"Day",2.306249991,1.466666669
2021-10-15,"11","SheepStation",3.3125,4,"Day",5.474999979,2.158333321
2021-10-15,"12","SheepStation",6.2375,5.111111111,"Day",9.200000018,4.533333302
2021-10-15,"13","SheepStation",8.8875,6.222222222,"Day",12.17500001,7.275000095
2021-10-15,"14","SheepStation",10.4625,6.888888889,"Day",14.07499999,9.050000032
2021-10-15,"15","SheepStation",11.6875,6.666666667,"Day",15.34375,10.15833338
2021-10-15,"16","SheepStation",10.95,6.944444444,"Day",14.65000004,9.699999968
2021-10-15,"17","SheepStation",10.2,6.666666667,"Day",13.73124999,9.041666746
2021-10-15,"18","SheepStation",9.2,4.444444444,"Night",12.48125005,8.100000024
2021-10-15,"19","SheepStation",7.3125,2.722222222,"Night",10.31875008,6.441666563
2021-10-15,"2","SheepStation",1.6,-1.555555556,"Night",2.162500016,1.533333341
2021-10-15,"20","SheepStation",5.625,1.555555556,"Night",8.168749988,4.858333349
2021-10-15,"21","SheepStation",4.675,1.166666667,"Night",6.662499994,3.908333322
2021-10-15,"22","SheepStation",3.9125,0.944444444,"Night",5.537499994,3.183333377
2021-10-15,"23","SheepStation",3.2375,0.555555556,"Night",4.568750039,2.666666647
2021-10-15,"3","SheepStation",1.5875,-1.666666667,"Night",2.056249991,1.5
2021-10-15,"4","SheepStation",1.5125,-2.388888889,"Night",1.968749985,1.466666659
2021-10-15,"5","SheepStation",1.2625,-2.888888889,"Night",1.731249988,1.266666671
2021-10-15,"6","SheepStation",1.0625,-3.166666667,"Night",1.537499994,1.141666681
2021-10-15,"7","SheepStation",0.875,-2.5,"Day",1.393750005,1.016666676
2021-10-15,"8","SheepStation",0.7875,-0.277777778,"Day",1.331250005,0.991666675
2021-10-15,"9","SheepStation",1.125,1.277777778,"Day",1.518749997,1.216666669
2021-10-16,"0","SheepStation",2.7125,0.388888889,"Night",3.78125,2.308333357
2021-10-16,"1","SheepStation",2.275,-0.333333333,"Night",3.25,1.99999997
2021-10-16,"10","SheepStation",2.3,7.055555556,"Day",3.462500006,1.666666667
2021-10-16,"11","SheepStation",4.9625,8.333333333,"Day",7.606250018,3.150000016
2021-10-16,"12","SheepStation",8.325,9.5,"Day",11.67500019,6.416666587
2021-10-16,"13","SheepStation",11,10.55555556,"Day",14.94374991,9.341666659
2021-10-16,"14","SheepStation",12.825,11.55555556,"Day",17.36249995,11.49999992
2021-10-16,"15","SheepStation",13.9875,11.94444444,"Day",18.76249993,12.72499998
2021-10-16,"16","SheepStation",14.2125,11.72222222,"Day",18.9312501,12.9083333
2021-10-16,"17","SheepStation",13.35,10.22222222,"Day",17.89374983,12.1583333
2021-10-16,"18","SheepStation",11.4,7.611111111,"Night",15.70624989,10.31666676
2021-10-16,"19","SheepStation",8.65,4.166666667,"Night",12.61249989,7.833333373
2021-10-16,"2","SheepStation",1.9375,-0.777777778,"Night",2.793750003,1.741666675
2021-10-16,"20","SheepStation",6.8,3.388888889,"Night",10.06249994,5.966666659
2021-10-16,"21","SheepStation",5.6375,2,"Night",8.287500024,4.783333301
2021-10-16,"22","SheepStation",4.8125,2.777777778,"Night",6.99999997,3.949999968
2021-10-16,"23","SheepStation",4.1,2.388888889,"Night",5.96875,3.324999988
2021-10-16,"3","SheepStation",1.6625,-0.722222222,"Night",2.418749988,1.558333347
2021-10-16,"4","SheepStation",1.45,-0.944444444,"Night",2.181249999,1.416666647
2021-10-16,"5","SheepStation",1.2125,-1.111111111,"Night",1.918749981,1.25000002
2021-10-16,"6","SheepStation",1.025,-1.555555556,"Night",1.712499976,1.100000014
2021-10-16,"7","SheepStation",0.85,-0.888888889,"Day",1.543749996,1.00833334
2021-10-16,"8","SheepStation",0.8,3.111111111,"Day",1.499999993,0.983333339
2021-10-16,"9","SheepStation",1.2,5.666666667,"Day",1.756249994,1.241666665
2021-10-17,"0","SheepStation",3.525,1.5,"Night",5.137499988,2.975000024
2021-10-17,"1","SheepStation",3.1125,2.111111111,"Night",4.493749976,2.699999988
2021-10-17,"10","SheepStation",4.6125,12.33333333,"Day",6.456249952,3.733333329
2021-10-17,"11","SheepStation",7.5375,13.27777778,"Day",10.09999988,6.716666698
2021-10-17,"12","SheepStation",10.35,14.11111111,"Day",13.51250005,9.441666603
2021-10-17,"13","SheepStation",12.4,14.77777778,"Day",15.83124989,11.44999989
2021-10-17,"14","SheepStation",13.7625,15.22222222,"Day",17.51249993,12.95833333
2021-10-17,"15","SheepStation",14.5375,16.22222222,"Day",18.36249995,13.68333332
2021-10-17,"16","SheepStation",14.75,15.83333333,"Day",18.54999995,13.84999998
2021-10-17,"17","SheepStation",13.875,13.55555556,"Day",17.48750007,13.125
2021-10-17,"18","SheepStation",12.4125,9.333333333,"Night",15.85625023,11.84166686
2021-10-17,"19","SheepStation",10.0875,7.833333333,"Night",13.33749992,9.858333508
2021-10-17,"2","SheepStation",2.8,1.444444444,"Night",3.981249988,2.483333349
2021-10-17,"20","SheepStation",8.525,7.277777778,"Night",11.31875002,8.283333381
2021-10-17,"21","SheepStation",7.275,6.111111111,"Night",9.675000012,6.958333373
2021-10-17,"22","SheepStation",6.1875,5.666666667,"Night",8.28125006,5.75
2021-10-17,"23","SheepStation",5.3375,4.333333333,"Night",7.118750036,4.866666635
2021-10-17,"3","SheepStation",2.5875,1.444444444,"Night",3.637500003,2.308333357
2021-10-17,"4","SheepStation",2.2875,3.166666667,"Night",3.293749988,2.133333306
2021-10-17,"5","SheepStation",2.0375,2.388888889,"Night",3,1.958333304
2021-10-17,"6","SheepStation",1.825,2.5,"Night",2.718749985,1.808333327
2021-10-17,"7","SheepStation",1.675,3.722222222,"Day",2.512500003,1.716666679
2021-10-17,"8","SheepStation",1.625,8.388888889,"Day",2.462499946,1.725000004
2021-10-17,"9","SheepStation",2.3625,11.05555556,"Day",3.374999985,2.099999994
2021-10-18,"0","SheepStation",4.675,4.555555556,"Night",6.162499964,4.108333349
2021-10-18,"1","SheepStation",4.3625,4.5,"Night",5.631250024,3.816666643
2021-10-18,"10","SheepStation",6.9875,14.44444444,"Day",8.587500006,6.591666619
2021-10-18,"11","SheepStation",9.6125,15.22222222,"Day",11.98124999,9.116666714
2021-10-18,"12","SheepStation",12.35,15.61111111,"Day",15.51249993,11.70833325
2021-10-18,"13","SheepStation",13.575,16,"Day",17.23124999,12.92500011
2021-10-18,"14","SheepStation",15.0625,15.94444444,"Day",18.86249995,14.29166667
2021-10-18,"15","SheepStation",15.6625,15.61111111,"Day",19.89374983,14.89999978
2021-10-18,"16","SheepStation",14.5875,14.94444444,"Day",18.82500005,13.97499991
2021-10-18,"17","SheepStation",13.2625,12.77777778,"Day",17.16875005,12.74166671
2021-10-18,"18","SheepStation",11.9375,12.77777778,"Night",15.46874994,11.54166659
2021-10-18,"19","SheepStation",10.9875,10,"Night",13.92500001,10.66666659
2021-10-18,"2","SheepStation",4.3125,4.111111111,"Night",5.43749997,3.783333341
2021-10-18,"20","SheepStation",10.3375,8.277777778,"Night",12.76875001,10.06666668
2021-10-18,"21","SheepStation",9.6375,7.833333333,"Night",11.58749986,9.308333397
2021-10-18,"22","SheepStation",9.2,7.833333333,"Night",10.82499999,8.824999968
2021-10-18,"23","SheepStation",8.7,8.166666667,"Night",10.08124995,8.341666619
2021-10-18,"3","SheepStation",4.2625,4.777777778,"Night",5.324999958,3.816666643
2021-10-18,"4","SheepStation",4.25,5.166666667,"Night",5.25,3.883333405
2021-10-18,"5","SheepStation",4.15,6.055555556,"Night",5.125,3.858333369
2021-10-18,"6","SheepStation",4.025,6.277777778,"Night",4.943749935,3.758333325
2021-10-18,"7","SheepStation",4.0375,6.833333333,"Day",4.918749958,3.808333317
2021-10-18,"8","SheepStation",3.975,10.55555556,"Day",4.900000006,3.766666671
2021-10-18,"9","SheepStation",4.8125,13.38888889,"Day",5.90625,4.516666651
2021-10-19,"0","SheepStation",8.1875,8.777777778,"Night",9.462499976,7.858333429
2021-10-19,"1","SheepStation",7.7625,8.111111111,"Night",8.931249976,7.475000024
2021-10-19,"10","SheepStation",7.0125,10.22222222,"Day",8.006250173,6.933333317
2021-10-19,"11","SheepStation",8.3875,12.22222222,"Day",9.34375,8.008333286
2021-10-19,"12","SheepStation",10.75,12.66666667,"Day",11.84375006,10.00833321
2021-10-19,"13","SheepStation",11.85,13.33333333,"Day",13.22500008,11.02499994
2021-10-19,"14","SheepStation",13.625,14,"Day",15.23749995,12.6500001
2021-10-19,"15","SheepStation",14.675,13.94444444,"Day",16.56250012,13.60833335
2021-10-19,"16","SheepStation",15.0125,13.16666667,"Day",17.13749981,13.94999989
2021-10-19,"17","SheepStation",14.2375,10.88888889,"Day",16.50000006,13.28333338
2021-10-19,"18","SheepStation",12.3875,8.166666667,"Night",14.66875005,11.6833334
2021-10-19,"19","SheepStation",10.1875,7.277777778,"Night",12.3374998,9.783333222
2021-10-19,"2","SheepStation",7.3625,7.888888889,"Night",8.53125,7.224999984
2021-10-19,"20","SheepStation",8.875,4.444444444,"Night",10.65625,8.5
2021-10-19,"21","SheepStation",7.8625,2.611111111,"Night",9.356250048,7.483333349
2021-10-19,"22","SheepStation",6.625,2.555555556,"Night",8.006249994,6.216666699
2021-10-19,"23","SheepStation",5.8125,3.166666667,"Night",6.962500006,5.324999968
2021-10-19,"3","SheepStation",6.7875,7.722222222,"Night",7.993750006,6.833333333
2021-10-19,"4","SheepStation",6.375,7.333333333,"Night",7.568750024,6.524999976
2021-10-19,"5","SheepStation",6.05,6.833333333,"Night",7.262499988,6.316666802
2021-10-19,"6","SheepStation",5.8375,6.611111111,"Night",7.037499994,6.141666532
2021-10-19,"7","SheepStation",5.6,6.111111111,"Day",6.81249997,5.941666722
2021-10-19,"8","SheepStation",5.55,7.111111111,"Day",6.700000048,5.866666794
2021-10-19,"9","SheepStation",5.9625,8.111111111,"Day",7.03125,6.150000016
2021-10-20,"0","SheepStation",5.3625,4.277777778,"Night",6.262500018,4.766666691
2021-10-20,"1","SheepStation",5.8,4,"Night",6.37499997,5.058333278
2021-10-20,"10","SheepStation",7.625,7.722222222,"Day",8.387499929,6.525000016
2021-10-20,"11","SheepStation",8.85,8.5,"Day",9.981250048,7.683333397
2021-10-20,"12","SheepStation",10.7125,8.833333333,"Day",12.13125002,9.299999952
2021-10-20,"13","SheepStation",11.625,9.333333333,"Day",13.42500001,10.25833321
2021-10-20,"14","SheepStation",12.25,9.611111111,"Day",14.11874992,10.79999987
2021-10-20,"15","SheepStation",12.875,10,"Day",14.94999999,11.46666662
2021-10-20,"16","SheepStation",12.4375,9.611111111,"Day",14.60000002,11.19166676
2021-10-20,"17","SheepStation",11.875,9,"Day",13.98124999,10.7833333
2021-10-20,"18","SheepStation",10.85,7.333333333,"Night",12.80000007,9.841666699
2021-10-20,"19","SheepStation",8.8375,6.666666667,"Night",10.78125,8.108333349
2021-10-20,"2","SheepStation",5.725,4.555555556,"Night",6.293750018,5.058333278
2021-10-20,"20","SheepStation",8.0625,7.222222222,"Night",9.518749952,7.308333357
2021-10-20,"21","SheepStation",7.9125,6.833333333,"Night",9.06250006,7.174999833
2021-10-20,"22","SheepStation",7.7375,5.166666667,"Night",8.75,7.033333302
2021-10-20,"23","SheepStation",6.975,4.5,"Night",8.012499988,6.408333302
2021-10-20,"3","SheepStation",5.925,4.833333333,"Night",6.368749976,5.241666675
2021-10-20,"4","SheepStation",6.1375,4.833333333,"Night",6.568749934,5.5
2021-10-20,"5","SheepStation",6.15,4.777777778,"Night",6.581249923,5.566666603
2021-10-20,"6","SheepStation",6.0625,4.111111111,"Night",6.518749923,5.541666627
2021-10-20,"7","SheepStation",5.675,3.388888889,"Day",6.206249982,5.25000004
2021-10-20,"8","SheepStation",5.15,5.722222222,"Day",5.662500054,4.73333327
2021-10-20,"9","SheepStation",5.9125,7.111111111,"Day",6.356249988,5.158333301
2021-10-21,"0","SheepStation",6.3375,5.166666667,"Night",7.225000024,5.758333325
2021-10-21,"1","SheepStation",6.0875,5.833333333,"Night",6.775000006,5.441666722
2021-10-21,"10","SheepStation",7.3625,10.11111111,"Day",8.543750048,6.591666619
2021-10-21,"11","SheepStation",9.375,11.38888889,"Day",11.09375,8.441666603
2021-10-21,"12","SheepStation",11.775,12.44444444,"Day",13.87500006,10.55833316
2021-10-21,"13","SheepStation",14.175,13.33333333,"Day",16.73125011,12.75
2021-10-21,"14","SheepStation",15.1375,13.88888889,"Day",18.125,13.86666656
2021-10-21,"15","SheepStation",15.925,14.61111111,"Day",18.91250014,14.57499997
2021-10-21,"16","SheepStation",15.925,14.61111111,"Day",18.85000002,14.56666676
2021-10-21,"17","SheepStation",15.1125,12.55555556,"Day",17.94999993,13.91666675
2021-10-21,"18","SheepStation",13.25,9.555555556,"Night",16.03124976,12.25833337
2021-10-21,"19","SheepStation",10.7625,7.888888889,"Night",13.41250002,10.05833324
2021-10-21,"2","SheepStation",6.175,5.666666667,"Night",6.71875003,5.491666675
2021-10-21,"20","SheepStation",9.325,7.888888889,"Night",11.44999999,8.599999984
2021-10-21,"21","SheepStation",8.3125,7.166666667,"Night",10.01874995,7.558333317
2021-10-21,"22","SheepStation",7.525,6.5,"Night",8.912499964,6.699999968
2021-10-21,"23","SheepStation",7.05,5.722222222,"Night",8.225000024,6.316666683
2021-10-21,"3","SheepStation",6.225,5.944444444,"Night",6.75,5.616666556
2021-10-21,"4","SheepStation",6.225,5.388888889,"Night",6.731250018,5.666666508
2021-10-21,"5","SheepStation",6.0875,4.777777778,"Night",6.612499982,5.60833323
2021-10-21,"6","SheepStation",5.5625,3.888888889,"Night",6.162500054,5.191666603
2021-10-21,"7","SheepStation",4.8625,3.833333333,"Day",5.46875,4.541666627
2021-10-21,"8","SheepStation",4.2,7.833333333,"Day",4.787499964,3.87500002
2021-10-21,"9","SheepStation",5.15,9.222222222,"Day",5.818749934,4.60833331
2021-10-22,"0","SheepStation",6.4875,5.111111111,"Night",7.512499988,5.741666675
2021-10-22,"1","SheepStation",5.9,4.055555556,"Night",6.756249964,5.133333365
2021-10-22,"10","SheepStation",7.175,13.33333333,"Day",8.081250042,6.166666587
2021-10-22,"11","SheepStation",9.425,14.5,"Day",11.05000007,8.399999976
2021-10-22,"12","SheepStation",12.0875,15.83333333,"Day",14.34999991,10.90833338
2021-10-22,"13","SheepStation",14.0625,16.33333333,"Day",16.59999979,12.79999995
2021-10-22,"14","SheepStation",15.5375,16.33333333,"Day",18.45000017,14.35833327
2021-10-22,"15","SheepStation",15.4625,17,"Day",18.45625019,14.32499997
2021-10-22,"16","SheepStation",15.725,15.38888889,"Day",18.42500007,14.47500006
2021-10-22,"17","SheepStation",14.6125,13.61111111,"Day",17.40625012,13.6583333
2021-10-22,"18","SheepStation",12.7625,12.88888889,"Night",15.39375013,12.15833314
2021-10-22,"19","SheepStation",11.7,11.5,"Night",13.90625,11.25
2021-10-22,"2","SheepStation",5.25,4,"Night",6.006249994,4.516666691
2021-10-22,"20","SheepStation",10.7875,10.5,"Night",12.69999999,10.4416666
2021-10-22,"21","SheepStation",10.175,9.333333333,"Night",11.81875014,9.816666683
2021-10-22,"22","SheepStation",9.575,9.222222222,"Night",11.09374994,9.300000032
2021-10-22,"23","SheepStation",9.2,7.944444444,"Night",10.46875006,8.858333191
2021-10-22,"3","SheepStation",4.825,3.722222222,"Night",5.424999982,4.049999992
2021-10-22,"4","SheepStation",4.4375,3.833333333,"Night",4.9375,3.683333318
2021-10-22,"5","SheepStation",4.0875,3.944444444,"Night",4.493749976,3.358333369
2021-10-22,"6","SheepStation",3.825,4.166666667,"Night",4.12500006,3.10833333
2021-10-22,"7","SheepStation",3.6,4.944444444,"Day",3.837499932,2.925000032
2021-10-22,"8","SheepStation",3.8125,8.833333333,"Day",3.993749976,3.033333341
2021-10-22,"9","SheepStation",4.8875,11.77777778,"Day",5.18750003,3.975000024
2021-10-23,"0","SheepStation",8.9375,6.722222222,"Night",10.07499999,8.64166673
2021-10-23,"1","SheepStation",8.55,6.277777778,"Night",9.512500048,8.23333327
2021-10-23,"10","SheepStation",7.025,4.222222222,"Day",7.387500018,6.466666698
2021-10-23,"11","SheepStation",7.3,5.388888889,"Day",7.725000054,6.683333278
2021-10-23,"12","SheepStation",8.025,7,"Day",8.399999976,7.208333373
2021-10-23,"13","SheepStation",10.0375,7.944444444,"Day",10.49374992,8.75000004
2021-10-23,"14","SheepStation",11.875,7.944444444,"Day",12.89375001,10.42500003
2021-10-23,"15","SheepStation",11.65,7.111111111,"Day",13.17499995,10.45000005
2021-10-23,"16","SheepStation",11,5.833333333,"Day",12.56250006,9.933333397
2021-10-23,"17","SheepStation",10.2,5.166666667,"Day",11.66249996,9.208333333
2021-10-23,"18","SheepStation",9.2125,4.5,"Night",10.57499999,8.383333365
2021-10-23,"19","SheepStation",8.1375,4,"Night",9.306249976,7.391666651
2021-10-23,"2","SheepStation",8.025,5.444444444,"Night",8.924999952,7.741666675
2021-10-23,"20","SheepStation",7.4375,4.055555556,"Night",8.393750072,6.758333325
2021-10-23,"21","SheepStation",6.9,3.555555556,"Night",7.681250036,6.241666675
2021-10-23,"22","SheepStation",6.475,2,"Night",7.100000024,5.816666683
2021-10-23,"23","SheepStation",5.7375,1.277777778,"Night",6.331250012,5.166666667
2021-10-23,"3","SheepStation",7.5625,4.666666667,"Night",8.43750003,7.266666651
2021-10-23,"4","SheepStation",7.1625,4.444444444,"Night",7.931250065,6.824999968
2021-10-23,"5","SheepStation",6.95,4.166666667,"Night",7.59375,6.549999952
2021-10-23,"6","SheepStation",6.8125,3.944444444,"Night",7.381249994,6.408333421
2021-10-23,"7","SheepStation",6.775,3.666666667,"Day",7.256250024,6.366666794
2021-10-23,"8","SheepStation",6.6875,3.666666667,"Day",7.131250054,6.275000096
2021-10-23,"9","SheepStation",6.7625,3.833333333,"Day",7.137500048,6.291666746
2021-10-24,"0","SheepStation",4.9,1.555555556,"Night",5.387499988,4.299999992
2021-10-24,"1","SheepStation",4.525,2.777777778,"Night",4.81250003,3.850000024
2021-10-24,"10","SheepStation",6.1875,5.555555556,"Day",6.174999982,5.533333421
2021-10-24,"11","SheepStation",7.475,6.555555556,"Day",7.587500036,6.533333341
2021-10-24,"12","SheepStation",8,6.888888889,"Day",8.53125,7.158333262
2021-10-24,"13","SheepStation",7.95,7.388888889,"Day",8.793750048,7.366666794
2021-10-24,"14","SheepStation",8.075,5.888888889,"Day",9.006250024,7.566666643
2021-10-24,"15","SheepStation",7.9625,5.611111111,"Day",8.8125,7.475000024
2021-10-24,"16","SheepStation",7.8375,5.666666667,"Day",8.399999976,7.275000096
2021-10-24,"17","SheepStation",7.625,5.777777778,"Day",8.100000024,7.133333206
2021-10-24,"18","SheepStation",7.2875,5.777777778,"Night",7.706250042,6.950000048
2021-10-24,"19","SheepStation",7.0875,5.666666667,"Night",7.418749958,6.866666794
2021-10-24,"2","SheepStation",4.8,3,"Night",4.931250006,4.058333298
2021-10-24,"20","SheepStation",7,5.722222222,"Night",7.281250089,6.791666826
