"","AAFC4","AAFC5","AAFC6","AAFC8","AAFC9","AAFC10","Adler5","Schupp2","Schupp1","Adler13","Adler16","Adler17","Adler18","Barnett1","Baughman3","Baughman2","Chynoweth1","Board1","Bradford1","Chambers1","Chambers2","Urza1","Chambers4","Chambers5","Chambers6","Chambers7","Chambers8","Chambers9","Copeland1","Copeland5","Copeland9","Downs1","Downs2","Downs3","Fleishman1","Fleishman5","Fleishman7","Getts1","Getts3","Holdrege1","Hufft1","Lavin1","Lavin2","Lee1","Lee2","Lee3","Lee4","Leger1","Maron1","Maron2","Porensky30","Pyke3","Pyke8","Pyke21","Pyle1","Pyle9","Pyle10","Pyle15","Pyle17","Pyle19","Reed1","Reed3","Schupp3","Schupp4","Schupp5","Symstad1","Symstad2","Symstad3","Urza2","Wilcox2","Chynoweth2","Chynoweth3","Chynoweth5","Chynoweth7","Chynoweth8","Shriver2","Davies3","GerminoBOP1","Mancillas1","BoiseHigh","BoiseLow","CGPASTURE","CaseAoyamaS1","CastValley","EOARC","EnsingS1SuRDC","EnsingS2Summerland-Princeton","EnsingS3BearCreek","EnsingS4Lundbom","FARNORTHCPER","FtKCottonwoodCoulee","FtKLonePine","GoeblS1","GreenCanyon","HPGRSAGCR","HardwareRanch","K1vanDiepen","L1vanDiepen","MPGIR","MPGSR","MPGTH","NEAR4WAYCPER","NEARHQCPER","NEARNUTNET","OttS1","PMR-Brome","Pearlwise","Peavine","Plymouth","RedBluff","RushValley","SSHQ","SSHigh","SouthEden","Symstad1","Symstad2","TBFIRE","TBLCControl","TBPRAIRIEDOG","Woodruff","dino"
"MPGTH",0.762242343880669,0.737533129291525,0.78888323022029,0.673751747481256,0.758954932400908,0.731745752148165,0.786258324829733,0.793372543991415,0.790764522508978,0.723554967483749,0.773996820751305,0.745079932171877,0.799817774081101,0.779901142854408,0.73203741570564,0.728505228187333,0.769348924042969,0.801044709437761,0.818208431888302,0.803860308956646,0.801368375617003,0.83855249927874,0.738439660331233,0.780898909054125,0.830213490591487,0.748987808430996,0.734239529564423,0.830027196322106,0.766298725775425,0.746912246542132,0.787731004159587,0.774253555837369,0.802967479955546,0.732583055854355,0.789542364579722,0.771238610364021,0.806066121370205,0.794401204542307,0.786350813815466,0.745728350305287,0.765752703092582,0.771582142063175,0.718383385753143,0.802579956054099,0.755214479035226,0.790737886824776,0.781933621169226,0.853382079665019,0.750597320338172,0.761930333664944,0.808529412146875,0.816972115536267,0.752586485273552,0.756605787425858,0.793467445353289,0.763046183792528,0.802152341376046,0.73876593403488,0.79015187430213,0.734910680516402,0.738219107798678,0.780299970784873,0.762652122110637,0.764700286022398,0.794616350531869,0.758247748476024,0.760771516988908,0.786105603600797,0.754337014073893,0.800262711682094,0.747091400141375,0.815530591677295,0.783238528605837,0.786745764708034,0.713105095172925,0.817631980550837,0.806439697218594,0.836384323011218,0.680448554651113,0.768410080815692,0.775298511455758,0.838539421095612,0.797178945843978,0.757436495942881,0.766211894031566,0.783623486257079,0.739800530619453,0.820403683063983,0.762019230606387,0.83980224129645,0.830262018476123,0.773718502696735,0.828376586622702,0.801628290638632,0.850632159332581,0.762154279219407,0.738620099897197,0.734479831932041,0.770563795427545,0.739230405344257,1,0.789092681308475,0.739605818681314,0.786293706934951,0.811609253406476,0.79675805172597,0.787151173594055,0.752380943607382,0.811216029918285,0.753884142098597,0.838568526057224,0.766851956120049,0.716923756591851,0.821530170621263,0.802217923490565,0.744372802968776,0.777930697915264,0.791587028414134,0.752721348543916,0.776398819152126,0.809056181760393
"NEAR4WAYCPER",0.799023495150356,0.816883230784317,0.817727729650819,0.825386129146727,0.837878519380267,0.836623318063633,0.753943996048958,0.834124793989915,0.862635359113742,0.749694160844808,0.830852059190842,0.810893968933181,0.895862307640393,0.891213521097799,0.818567036465745,0.853725425366907,0.755915010927709,0.713324938381072,0.75942043085648,0.804764826303573,0.77018532032526,0.752708198682344,0.752501872066462,0.667391063815499,0.731335721579403,0.741470523891693,0.75811698747648,0.786947373070225,0.754927506738553,0.791301708898984,0.845905061436378,0.873263799311135,0.833363715081236,0.851880888368336,0.755568704506796,0.746168107515463,0.760031094143751,0.763956079883327,0.757449230207801,0.761753463590261,0.79137401306498,0.84324754307311,0.853017606078021,0.771761409883113,0.711201678791931,0.707729299171036,0.691627001462063,0.772592891463743,0.703591400356114,0.713090464908856,0.871282808857688,0.843539549665239,0.840997528143729,0.83022035279621,0.835137627573809,0.901493726946576,0.853501592832467,0.867526840403004,0.834388278473557,0.883584958600585,0.815809258895785,0.759434678474933,0.857074426473132,0.84370079211193,0.884242721303545,0.805725893480876,0.754185503494318,0.764503316800861,0.796366401236943,0.829084630855754,0.760259284677814,0.740915031651969,0.814570753605122,0.773588272578771,0.816120010182089,0.831496023168487,0.844691380429641,0.775833660129824,0.717723550827596,0.819526726579669,0.814629589804523,0.805777691663563,0.83237416007268,0.758558397829125,0.829842075399922,0.827146655011966,0.837918359563,0.831924738051165,0.798351391249814,0.824442233410749,0.780185748173845,0.775753895661185,0.786667846379836,0.840611375626701,0.820728795119258,0.795338367040821,0.870834482367908,0.822541585182941,0.796898556963865,0.800265099112589,0.789092681308475,1,0.823579997036723,0.797987759119145,0.786811599229967,0.846341720596281,0.738906475972966,0.75100708052722,0.792791079972466,0.853490007318718,0.865434609606847,0.879553638186,0.866569002313703,0.857724769916302,0.786908895001305,0.82814656948,0.788910207056455,0.814678296660693,0.837495389521944,0.815875675781431,0.84884946552604
"NEARHQCPER",0.804119711538417,0.834037628744862,0.781877788868649,0.836283190686432,0.802784067050062,0.841003110242149,0.788254140630096,0.848582328270142,0.820645952663413,0.737999088272113,0.815186861297592,0.768030632157222,0.910611541667352,0.893003442054661,0.902084983771669,0.87205210256235,0.765630933676842,0.749361882401955,0.80337381975917,0.724174885759317,0.75663664249145,0.784554130382555,0.712764848652586,0.742227415158309,0.725935094215033,0.754952209539218,0.730122749571268,0.785478515868258,0.807444655229023,0.781195718592431,0.89736846741824,0.819530444909052,0.861498551150829,0.872438706081935,0.783186679779777,0.735707883098154,0.836453671867068,0.760150245868795,0.797591733843885,0.770341746734299,0.78917578734929,0.85321985949032,0.85214505907935,0.739742464680209,0.729458950248104,0.72304017337407,0.703267391006316,0.72059145432982,0.726733275802553,0.78386384278146,0.839191498052354,0.878015253286718,0.860493829063964,0.844814894505482,0.805288951167287,0.854556218459001,0.882866652068483,0.870152345419946,0.855581984038124,0.848473962251391,0.767128533067487,0.734557178657963,0.847668793175356,0.849130475133795,0.844523003398353,0.777045799905849,0.78096510228799,0.75081225967683,0.838816044610533,0.84446239577416,0.767861954541294,0.763572923397875,0.835337627861654,0.753418859782582,0.786281942606855,0.79102186983743,0.817355795948931,0.784952309307463,0.645254068697919,0.822067662056467,0.767044107363254,0.81966134159367,0.825383068401089,0.799396984896615,0.865762428224931,0.838330923437914,0.826803188151878,0.770371593486762,0.836139229648509,0.822646306537853,0.792924828571841,0.752725703754862,0.841589764672988,0.838339758490842,0.804830652250361,0.82523724643722,0.878395522078525,0.845191515197109,0.757623240070775,0.781747624850084,0.739605818681314,0.823579997036723,1,0.816664243183381,0.751096151423245,0.853148846804275,0.82424659547077,0.824591677832686,0.750117903306355,0.824312672905309,0.874349451476462,0.863444149107728,0.882889323548162,0.8580044160861,0.814017335208934,0.845757478579497,0.784409426060687,0.862330960929954,0.844857557990946,0.853646140612211,0.863239721438562
"NEARNUTNET",0.76676781296565,0.815150813153593,0.789771972942161,0.830366669433798,0.85124843660011,0.84677699056114,0.802429427757962,0.827966913047107,0.79720565192759,0.73436708727699,0.812464508711035,0.805981590531381,0.92632697379778,0.925723783430356,0.856354554586738,0.881477549165441,0.725833530686742,0.779409493686038,0.770490777312754,0.729912770873469,0.78482772317019,0.787197250039643,0.773144910742847,0.756471782939867,0.761830255646437,0.764979379166291,0.728500375443292,0.717863740329311,0.802061643443889,0.807380577509462,0.858622073925342,0.849249364777888,0.857765447963101,0.8656462105753,0.744113197947524,0.734315246578645,0.748869796716881,0.791296498621747,0.80284711997669,0.746843084744354,0.728792567938398,0.829236911397614,0.836119914728018,0.687471782510308,0.756334418066855,0.748309306639332,0.711134300531932,0.794913584677638,0.722125830079598,0.650172417143666,0.835495424363517,0.882667791023013,0.870917951405713,0.863420862915345,0.828955070808989,0.842968952466475,0.888152517469772,0.832768261501969,0.866674868525863,0.828156266183612,0.679851529154018,0.807362847581403,0.831865117745648,0.872725442534408,0.88027974572889,0.811702134253832,0.747029760058037,0.74551752653374,0.815554675014259,0.803734425607119,0.78939929325059,0.735330082163998,0.797083075549027,0.789784469251025,0.800828075506278,0.849930050109648,0.812047826778868,0.82379424338364,0.666156248502837,0.786992188093555,0.837645124120657,0.85220240441393,0.856356604033475,0.773146184487235,0.840921091890654,0.838103086053543,0.845884196289615,0.812358156400989,0.813755075430969,0.768336294151508,0.790135446276981,0.807228895457982,0.840766988755142,0.837613340404372,0.842469526818563,0.826500549987659,0.872777119026456,0.844917348594156,0.783907427896465,0.752859739802302,0.786293706934951,0.797987759119145,0.816664243183381,1,0.769584687178468,0.851814124053572,0.825060803387442,0.751856013651924,0.776565269654447,0.819791836626224,0.860520707123438,0.887914064780978,0.828803408246667,0.843076713703497,0.821021133840102,0.80544856969787,0.815720620269215,0.828047054349462,0.854038127758553,0.841793702922257,0.83197099977511
"OttS1",0.811222061209893,0.806132632608247,0.769102936180396,0.819300713271512,0.799770111787594,0.831271333806066,0.788063166761022,0.792265820887954,0.75844376889311,0.812856233283411,0.802606403142369,0.790078653148394,0.690894981433208,0.838778420746813,0.779309903397697,0.727350961672719,0.78727788780787,0.819617130533556,0.770623830507828,0.793545812816088,0.807870729513878,0.808764506072909,0.78736404120373,0.755041048548592,0.802523949860912,0.772301568522278,0.782364391035432,0.789958198959451,0.775767277655553,0.797998960369694,0.737690010212641,0.861475142706117,0.82646359344868,0.803367114724134,0.812178606261625,0.764157392604297,0.81244736784377,0.749298762813165,0.824033207905239,0.817733437913176,0.78458842696723,0.843611291717912,0.788816455449613,0.779945816120621,0.781550274050262,0.805852466208001,0.775050629369753,0.801941517022655,0.841792165336739,0.804016196186002,0.839711434960107,0.82478775298431,0.83886112384398,0.82586230635132,0.764745723123997,0.770497892213324,0.785393621123294,0.82992002845238,0.819749749760799,0.84630655334472,0.702566699844099,0.7676196664197,0.790524889123349,0.804183291067268,0.830507671969843,0.772266320713638,0.840966240203654,0.787906315292525,0.703034534224361,0.78582878913217,0.76796664314486,0.789318250969462,0.795008113491792,0.771415854422254,0.804079264327503,0.80969653500051,0.797580260494321,0.769316644462924,0.790320336125634,0.827047099752969,0.766562470217064,0.704999615701303,0.755412136791145,0.726824403645083,0.770038557977099,0.838913224098159,0.835801155228318,0.822781398624101,0.800650336560427,0.794752330364222,0.744326491004841,0.785928888299786,0.783628975737815,0.794621403588044,0.77162180307572,0.774805837443973,0.845609428799357,0.825452212367043,0.791312157177962,0.716853930771117,0.811609253406476,0.786811599229967,0.751096151423245,0.769584687178468,1,0.822584875695182,0.802823086919064,0.792777937406659,0.73210251611496,0.785809565126934,0.767279581265738,0.783729394593483,0.749071664565728,0.796682039664288,0.748991156848195,0.752313427236023,0.792856501472001,0.767576357098073,0.749949908874571,0.766961509793969,0.759194893458046
"PMR-Brome",0.832652018842831,0.847487681738415,0.823872146498075,0.842481507768958,0.791724578401979,0.837421051172581,0.770842456827074,0.874291433986962,0.849234799606979,0.772038298632568,0.872445620773182,0.805991142175361,0.917236521893711,0.927691967529067,0.883604688599871,0.902933622938517,0.736130249343732,0.747514502273432,0.778340198200554,0.715715642307347,0.834154648991116,0.814878138454081,0.732469113906389,0.757255334046242,0.758446173686942,0.761105713927766,0.77739987278073,0.790408653593064,0.831254397002724,0.821275652387887,0.866072972600307,0.85709207551456,0.860086457403519,0.880406181259704,0.785450978901953,0.716705166552518,0.798109960605027,0.788879455902986,0.778550393139477,0.821214533961906,0.781573265042915,0.817669557829626,0.838403485855882,0.707814708956954,0.741960695059494,0.752107777689912,0.745321962187441,0.742982072908276,0.73604084920347,0.794956670174325,0.851079169804029,0.862610054648848,0.821506179801527,0.814130593277528,0.836325936983301,0.874291553722433,0.889407034328859,0.876129841096736,0.875122189487451,0.867283308919988,0.820466994147777,0.778315235294332,0.837716055950469,0.90406828846143,0.898365307204364,0.703455278408203,0.756679634041121,0.765181808920044,0.813019649329777,0.889405672492659,0.795261595052871,0.777409469547477,0.845726093767333,0.82160473517604,0.832787428847419,0.81501613059036,0.827732376907423,0.773913909705228,0.683911459466172,0.812450398512137,0.841012105350864,0.817242594982022,0.859769543625103,0.776008178950264,0.81487329663794,0.839498755523416,0.783617182192472,0.817071189684442,0.790406731419712,0.817447050902897,0.75481820689132,0.819862745778745,0.851323270278677,0.805546638451732,0.875525844195547,0.823093358680246,0.840191022428161,0.866692845284093,0.779459077928725,0.794466115985291,0.79675805172597,0.846341720596281,0.853148846804275,0.851814124053572,0.822584875695182,1,0.850039495573467,0.79147348870686,0.737953345544385,0.785360816357628,0.86386571481758,0.880285402223866,0.854459130614379,0.866081637944045,0.82180123597686,0.833814060701981,0.87087730502228,0.813109945228188,0.842161715611426,0.825862340288049,0.800197171238085
"Pearlwise",0.865677125596541,0.840145170593701,0.83083254171447,0.788473054235666,0.776491782598842,0.805228616865821,0.7766331779779,0.825798580594973,0.805495515347819,0.81557448475455,0.790881878528325,0.827480831880817,0.787290497754479,0.81170706637347,0.752617655132051,0.751025504367236,0.840670138269608,0.785005622539586,0.787769215169574,0.778472778283883,0.778038534102275,0.80511946458023,0.742427115440562,0.815328658466058,0.740610136583602,0.77494850946497,0.74231479792571,0.745828901291877,0.789138875067538,0.749179568114233,0.814250077811554,0.782283896739256,0.792842608655241,0.837709622320743,0.729942313287598,0.840470720493654,0.731641450124405,0.788993832977752,0.826284598605693,0.797782716883858,0.867153773084777,0.848762686442021,0.818966968498292,0.761382082712746,0.735085291021534,0.7280759347088,0.740219815078924,0.790898327641114,0.735080146188534,0.747066452988133,0.83650155890321,0.817505884500205,0.806223430611477,0.773302143414027,0.790920770923072,0.76826841069444,0.828727067536899,0.791770352350136,0.778830278212357,0.803582093438082,0.800161508303914,0.797562016986997,0.834865052060576,0.786243305462494,0.806491711937272,0.786593614296172,0.79548345762512,0.812972415821018,0.813607284403304,0.817306424695045,0.824956187748013,0.835888585389704,0.809743978206085,0.797914473596006,0.814426415053292,0.774607087609655,0.823277752408424,0.782875008365243,0.637389781369019,0.781654566973253,0.795972436002366,0.863354253006161,0.71454758209056,0.780750041922449,0.726020494731754,0.823999116016672,0.790953421598295,0.827233670699009,0.803781842378379,0.787903855065912,0.77745011542257,0.805270789353528,0.772757350890094,0.799659604847577,0.880266274555382,0.793650127467814,0.834233576035601,0.808524810273991,0.761792859692243,0.729982812385198,0.787151173594055,0.738906475972966,0.82424659547077,0.825060803387442,0.802823086919064,0.850039495573467,1,0.832959678203628,0.803231969548345,0.821578095141854,0.804124933748554,0.758161513108741,0.78398939563133,0.838333666357644,0.790459824447698,0.810319735103567,0.773799526709982,0.789653444956285,0.732268383352636,0.779139385474717,0.856572796034294
"Peavine",0.787089131228073,0.796876186356556,0.756284028531374,0.78128956727878,0.866953002023817,0.840112374674256,0.757453011604256,0.773720477470273,0.8134339899145,0.822405244811868,0.711749481857852,0.707978164959878,0.751399991576714,0.77342109985187,0.783527500171627,0.800906592380173,0.767875501056967,0.750657440645963,0.779408265019204,0.758222673215694,0.818913448515061,0.804873889181457,0.807814933852307,0.783325750066055,0.814374732538302,0.823655467906165,0.834504939332362,0.82216427655876,0.785317812165082,0.753436022666954,0.772506488495673,0.763083903085823,0.781456054323663,0.769465057937354,0.793506962692508,0.803611359234689,0.807556070014915,0.738754581481924,0.804711954885498,0.825452212776583,0.807848154654658,0.835940047673236,0.771905945701479,0.778643298645865,0.772166244275798,0.780386712547906,0.746590575781829,0.800443922254165,0.777622525663199,0.808931321614242,0.792660899894642,0.785318043631115,0.782358488914134,0.817717618811542,0.76373031686479,0.714456389702459,0.800225414316994,0.814961298511396,0.7398749297047,0.756119665609993,0.762309053690614,0.760631786796435,0.79975044479971,0.82222563465523,0.766189320236236,0.824454311543455,0.769738383977034,0.795530239485922,0.759454488863386,0.737603634611491,0.767903336009373,0.792024113290786,0.800303650566131,0.738495188808288,0.754625439805674,0.791751391636963,0.771227407744685,0.753304602954778,0.646430476368943,0.805248779547803,0.825695652097026,0.82966182683627,0.76391904093522,0.774114243657097,0.801772558078871,0.825316955220127,0.834379597279392,0.815574559654163,0.795016147918165,0.81507444352734,0.799674223821795,0.821982563573027,0.744026134258957,0.787301803366495,0.771347063738954,0.773742982124228,0.762349409634803,0.797548467669221,0.839953677667053,0.838207090477552,0.752380943607382,0.75100708052722,0.824591677832686,0.751856013651924,0.792777937406659,0.79147348870686,0.832959678203628,1,0.720523518657998,0.806331446486463,0.775203539089883,0.797536208955233,0.804336384738451,0.774284313031745,0.775349820623393,0.819218545039531,0.792020799694346,0.808678920020912,0.78640630554176,0.747979625078638,0.772078922939368
"Plymouth",0.766460345594946,0.826538996436499,0.796251267520655,0.800893127777276,0.820805330536192,0.813582989839627,0.794677842604279,0.817864475964986,0.788841295924487,0.780989776994238,0.775468133756922,0.816539517258309,0.72071259444926,0.807039399065572,0.809438029058842,0.83253121518912,0.800816672623048,0.76131527528665,0.76596021362607,0.746275145752304,0.778242865966848,0.819889937732313,0.842516184863383,0.811878981626906,0.801376142747555,0.811907049181074,0.792640782710023,0.770557681873964,0.790748326396253,0.81543218478485,0.736312065486856,0.766872415945835,0.828659781451979,0.853200113547029,0.788658401114973,0.79486647982488,0.79579773092471,0.745189936908883,0.779071439726092,0.852692468781341,0.777434964087462,0.812477878257177,0.798040443473861,0.81987093286873,0.76239487638775,0.800028824390866,0.801985067802814,0.779407154529007,0.82315274603358,0.765007721161249,0.807151201542287,0.800531602081804,0.811905946779061,0.834594123977356,0.768544809777635,0.78023663278801,0.773592634732163,0.792133833779876,0.748897172780693,0.789594662169003,0.718935803733522,0.841949521496417,0.814093211853639,0.840384153405527,0.777897919320373,0.836590420593843,0.795798072281203,0.811499169449431,0.795849125160333,0.802974664943881,0.755524558016025,0.733776704709658,0.745421399451888,0.825586050812465,0.793285264680312,0.78504359628976,0.802908036562931,0.86147163642384,0.717492774232056,0.762714942957316,0.834908182737666,0.763269342621857,0.790798384858409,0.799742100642485,0.811185920395127,0.823861891718818,0.845218696879045,0.845598825152887,0.809959183740983,0.805635785218527,0.808182878904742,0.79627532838381,0.78428950544211,0.747646672823442,0.802694000173309,0.830011354504143,0.747438096327678,0.810549254382601,0.764099884644448,0.832489086260745,0.811216029918285,0.792791079972466,0.750117903306355,0.776565269654447,0.73210251611496,0.737953345544385,0.803231969548345,0.720523518657998,1,0.794003569835227,0.714766930039735,0.788124934395839,0.780389599344431,0.786651310348166,0.808156838232344,0.788686856870021,0.782060757668235,0.761692481395891,0.805439972580308,0.807224006898262,0.786968936804809
"RedBluff",0.791048539659169,0.79539039042503,0.730672804787269,0.773741353651994,0.710458155070593,0.783787030519582,0.809146393156851,0.852225838797215,0.75266080164683,0.799110748632035,0.717642758615755,0.735166912053568,0.752929486416011,0.834678299367951,0.767727508059939,0.767543284146424,0.781898386306643,0.771633175995434,0.708791338641135,0.782087656562606,0.789115228486322,0.828871729593765,0.817390487408815,0.732337443040513,0.80087275526127,0.783185924927202,0.787158715862323,0.732176984578332,0.680784464515911,0.784549933572102,0.7696818852884,0.779196007017378,0.736843480339964,0.819275663423248,0.773041141302974,0.794534022967474,0.827243012800252,0.830865920368478,0.832408105681686,0.81011733433958,0.795354976675069,0.703389319623439,0.736163003827876,0.805007047821911,0.798690738306526,0.753298631707049,0.780596166784092,0.790723991159583,0.820953621295119,0.809889522781229,0.782487675659102,0.843188729831085,0.82087831553213,0.812018715712533,0.770780656445664,0.763557521540485,0.86570806229944,0.781767044311123,0.72466378876164,0.811386917429132,0.818844428640981,0.787771884554609,0.80983419942307,0.783815406179763,0.810978451995972,0.744739247313237,0.750212262253865,0.84025587784982,0.814863073884276,0.777787055167407,0.8352923454105,0.765064722525781,0.750456790175969,0.804365176013006,0.746200257142139,0.808664290124979,0.746347952942412,0.793418517972098,0.729564662980798,0.781402365548037,0.782601478611163,0.80203096227756,0.796832647996473,0.840192713097603,0.711924014175502,0.84790102546094,0.812402443462108,0.851589582395692,0.79298214255748,0.855643439956148,0.825717037838835,0.784722368019658,0.812754733129298,0.811985790697238,0.831474610260298,0.751311989656937,0.799464767873068,0.781208033156478,0.758843116539886,0.764943510524832,0.753884142098597,0.853490007318718,0.824312672905309,0.819791836626224,0.785809565126934,0.785360816357628,0.821578095141854,0.806331446486463,0.794003569835227,1,0.748802238868886,0.792848858269153,0.763922461654787,0.796787257588424,0.779744233002958,0.795714149409599,0.819429765944502,0.764526255967663,0.79289722220864,0.780865406956946,0.763033383413463
"RushValley",0.80843998063069,0.868865622880715,0.826200351856758,0.87096833763565,0.831535804039908,0.800219701918777,0.827914884401901,0.807718009333488,0.747657188886385,0.829929662838556,0.837569612921391,0.827385599995809,0.815357782771602,0.8156280148239,0.81000612942407,0.815284020763198,0.835835585560466,0.813197904072739,0.785643128704187,0.794284149662775,0.763104576866008,0.758536105109243,0.764735179007575,0.8134836378172,0.773855034758453,0.812074304196751,0.747826823471323,0.802024272448975,0.811201076581434,0.748896459180651,0.732356314546849,0.78419209734288,0.841926681938627,0.855006982508387,0.751775542680951,0.737464825908224,0.771446469439415,0.772698331788721,0.809394073043296,0.780854799160853,0.775432030819245,0.80417604781592,0.788320798194312,0.766681671478234,0.76813221965144,0.790375010031246,0.769951084722426,0.757447219797681,0.780719713476845,0.821139938041454,0.906113718498966,0.802133986261654,0.806093135756595,0.776519184035332,0.754686346978103,0.74772873208411,0.802326580883111,0.815088947933486,0.769353379811777,0.807023883200729,0.838920082376822,0.82634702348971,0.772504864410905,0.822562183363646,0.793151258086247,0.822451378426974,0.826550674677041,0.852064614026462,0.743923272631274,0.872530248048766,0.810593855083369,0.79889513717164,0.824294815248624,0.800563047918687,0.830444454182399,0.830766993225168,0.764068754454236,0.838769050049115,0.733135151929386,0.81665914751579,0.771855691044596,0.862164219120341,0.805339068943403,0.765373024085881,0.815973884556266,0.840780195455191,0.813627641715175,0.830536977681387,0.780722536573606,0.873426574356333,0.827719054629893,0.802053657175653,0.824234298881633,0.818674667686538,0.868813333577708,0.799120902138791,0.853969874008807,0.791971168194514,0.804695973183445,0.829509556746013,0.838568526057224,0.865434609606847,0.874349451476462,0.860520707123438,0.767279581265738,0.86386571481758,0.804124933748554,0.775203539089883,0.714766930039735,0.748802238868886,1,0.800134968751485,0.788546069358519,0.799643933342121,0.81163042597651,0.819343058649386,0.865208772803821,0.837929069762867,0.837450316439864,0.783111549066312,0.798473085104597
"SSHQ",0.812323765388807,0.851824902797075,0.843233661382893,0.791052184862477,0.832110082722442,0.83337446110957,0.815841795302446,0.766753573684772,0.755929600262027,0.763658754800627,0.808745116052684,0.816348161278966,0.764615132389613,0.82836693649995,0.817218652446818,0.784764018771872,0.693707406119095,0.759428136719898,0.783915922574787,0.78590480928474,0.815308560822529,0.751404921733861,0.797449590608711,0.767608127472413,0.780280586494669,0.77663162140449,0.826764589665295,0.763632621358266,0.757308141027815,0.790331203265107,0.819676687837273,0.818152339650584,0.850912048816306,0.841423760278342,0.826526676400828,0.782532420820949,0.801172461698758,0.791282766540791,0.834518829931109,0.778563182651579,0.830046208693618,0.763518595373941,0.814367800747022,0.815794275944042,0.770595362304891,0.8102752015228,0.801977218095851,0.817567367281297,0.778843791792944,0.804761170269424,0.851680724316015,0.855633653673836,0.84440757652629,0.776451174702379,0.844734342760906,0.818986990803934,0.8673816879873,0.819664989248414,0.797281490108422,0.828042360686652,0.791391792592952,0.77610335759535,0.843431016781783,0.792647594440961,0.795699762653831,0.857909165828876,0.861200551940192,0.835988375701619,0.834339247124525,0.846025959032428,0.756593862197595,0.765609761479605,0.759918600407127,0.731664315901735,0.78381093480072,0.84730639536021,0.861628850957933,0.77909150644422,0.712134808732381,0.811653233233699,0.833257448549233,0.842042527899548,0.766876849747702,0.759412997582235,0.746661949161474,0.783969985295188,0.81578480572919,0.807417390901224,0.80242277120645,0.877616167377991,0.819747965297598,0.797579205199249,0.871551801998811,0.838666650145761,0.867042744429665,0.772571112844592,0.832330548035793,0.839601202416485,0.79103408276032,0.776384246714597,0.766851956120049,0.879553638186,0.863444149107728,0.887914064780978,0.783729394593483,0.880285402223866,0.758161513108741,0.797536208955233,0.788124934395839,0.792848858269153,0.800134968751485,1,0.756806464608969,0.800187139997417,0.808302601254254,0.813864462578402,0.821859425337551,0.820330984445317,0.811561317453488,0.809533891275673,0.69485236206177
"SSHigh",0.830278093795019,0.800794682440744,0.821514995001494,0.791289646919945,0.805516503995445,0.775579278508159,0.810217073962937,0.824566564292838,0.771172208881316,0.771953520651798,0.829827001104441,0.734373585288449,0.728319160084559,0.785705438538973,0.816513592116005,0.787315975978252,0.770008890711175,0.705830957658703,0.781122377694985,0.804614244776263,0.818766272937366,0.807029999179602,0.785599100000483,0.843727879055296,0.770554619421319,0.802323857262176,0.795534852062408,0.737232853620234,0.782587864080763,0.75225169664109,0.787601595458,0.781485157148458,0.813827237151819,0.838335822587572,0.80487579515982,0.808276193797882,0.803091066781262,0.787801596164077,0.820530673756127,0.769256095934698,0.770567630530961,0.733014596759495,0.780570754668717,0.805681630763683,0.782354830890244,0.803049560185882,0.778779983494634,0.794997444997161,0.72880049515011,0.78346125731255,0.894125332978047,0.797318889552982,0.846748574972825,0.824178611379768,0.733296468248328,0.764019991961256,0.796397431170509,0.78566133724472,0.780671145047789,0.819228659993609,0.723589492879723,0.798047000428034,0.768604361155094,0.762308583973866,0.771862789203345,0.78250172559669,0.80674525410146,0.833729017635994,0.777212898539648,0.820730720553884,0.758839636395335,0.764186633514008,0.817621902157568,0.776231468003028,0.753068748893863,0.82929959131103,0.807432629762642,0.795815034330605,0.763397952241956,0.811304704257026,0.767718683334694,0.870791970871055,0.74478561188556,0.74296215860467,0.73792834410325,0.806704054107118,0.745638205600636,0.759909440104899,0.801278384020014,0.847320838402107,0.76783304040561,0.809974444407873,0.841632049469355,0.801962052917105,0.857111921133828,0.784151533649869,0.780868929949572,0.783356102679481,0.751627711851945,0.809207711570683,0.716923756591851,0.866569002313703,0.882889323548162,0.828803408246667,0.749071664565728,0.854459130614379,0.78398939563133,0.804336384738451,0.780389599344431,0.763922461654787,0.788546069358519,0.756806464608969,1,0.808130438255579,0.847440675611292,0.782527068420502,0.830550281459628,0.865299626041047,0.805864373248376,0.794713035222176,0.801608023665749
