"site1","site2","kinship_avg","lat1","lon1","lat2","lon2"
"Adler16","HardwareRanch 2022",0.788677163265799,41.78,-110.2,NA,NA
"Adler17","HardwareRanch 2022",0.788904411931207,41.44,-110.11,NA,NA
"Adler18","HardwareRanch 2022",0.788104161731254,40.86,-114.22,NA,NA
"Barnett1","HardwareRanch 2022",0.807283024442361,43.48,-110.74,NA,NA
"Baughman3","HardwareRanch 2022",0.789869251037837,42.81,-118.96,NA,NA
"Baughman2","HardwareRanch 2022",0.77898634816716,43.05,-118.87,NA,NA
"Chynoweth1","HardwareRanch 2022",0.795679836472147,39.76604,-109.5635,NA,NA
"Board1","HardwareRanch 2022",0.80647299488935,38.84,-117.57,NA,NA
"Bradford1","HardwareRanch 2022",0.805876226230019,35.23,-111.62,NA,NA
"Chambers1","HardwareRanch 2022",0.70022327624804,39.55,-119.58,NA,NA
"Chambers2","HardwareRanch 2022",0.692644473527853,39.95,-118.76,NA,NA
"Urza1","HardwareRanch 2022",0.692799372892858,40.35,-119.34,NA,NA
"Chambers4","HardwareRanch 2022",0.692592594073212,41.31,-117.63,NA,NA
"Chambers5","HardwareRanch 2022",0.68868143863048,41.54,-117.75,NA,NA
"Chambers6","HardwareRanch 2022",0.688661666830293,41.54,-117.78,NA,NA
"Chambers7","HardwareRanch 2022",0.791301846554128,43.94,-116.19,NA,NA
"Chambers8","HardwareRanch 2022",0.786395787446582,42.24,-114.57,NA,NA
"Chambers9","HardwareRanch 2022",0.795742950147912,40.66,-116.73,NA,NA
"Copeland1","HardwareRanch 2022",0.795764379122249,43.7,-117.33,NA,NA
"Copeland5","HardwareRanch 2022",0.817018236501369,42.27,-118.71,NA,NA
"Copeland9","HardwareRanch 2022",0.788963524633975,43.47,-119.68,NA,NA
"Downs1","HardwareRanch 2022",0.755566983464515,46.38145,-119.430272,NA,NA
"Downs2","HardwareRanch 2022",0.780812208906805,46.25045,-119.53334,NA,NA
"Downs3","HardwareRanch 2022",0.726127156188055,45.9663,-120.3671,NA,NA
"Fleishman1","HardwareRanch 2022",0.797391236123635,38.47,-119.49,NA,NA
"Fleishman5","HardwareRanch 2022",0.754373364071659,39.12,-117.27,NA,NA
"Fleishman7","HardwareRanch 2022",0.807653329082454,39.17,-117.44,NA,NA
"Getts1","HardwareRanch 2022",0.747343041931969,41.17,-120.5,NA,NA
"Getts3","HardwareRanch 2022",0.82787221929312,40.43,-120.67,NA,NA
"Holdrege1","HardwareRanch 2022",0.806999460430775,41.61,-111.57,NA,NA
"Hufft1","HardwareRanch 2022",0.750055512082241,38.6701,-108.3286,NA,NA
"Lavin1","HardwareRanch 2022",0.780056035276543,44.68,-109.07,NA,NA
"Lavin2","HardwareRanch 2022",0.78599332376071,45.67,-111.03,NA,NA
"Lee1","HardwareRanch 2022",0.692645582033039,36.82340833,-116.0163889,NA,NA
"Lee2","HardwareRanch 2022",0.683577944005323,35.3984,-115.7845,NA,NA
"Lee3","HardwareRanch 2022",0.692500314212577,36.5247,-115.8987,NA,NA
"Lee4","HardwareRanch 2022",0.708183704253995,35.4564,-115.52,NA,NA
"Leger1","HardwareRanch 2022",0.74234069684972,39.49,-119.84,NA,NA
"Maron1","HardwareRanch 2022",0.782181165702764,46.68,-114.03,NA,NA
"Maron2","HardwareRanch 2022",0.788634110893627,46.64,-113.23,NA,NA
"Porensky30","HardwareRanch 2022",0.770141561256372,40.63,-105.27,NA,NA
"Pyke3","HardwareRanch 2022",0.82027476932409,44.60456358,-120.1924183,NA,NA
"Pyke8","HardwareRanch 2022",0.728598487258777,46.74830998,-119.361636,NA,NA
"Pyke21","HardwareRanch 2022",0.79326918355506,47.61803776,-119.6830115,NA,NA
"Pyle1","HardwareRanch 2022",0.888323418843578,42.35,-118.65,NA,NA
"Pyle9","HardwareRanch 2022",0.788601131252928,43.42,-119.62,NA,NA
"Pyle10","HardwareRanch 2022",0.754532633476095,43.19,-120,NA,NA
"Pyle15","HardwareRanch 2022",0.81370982196916,43.8,-119,NA,NA
"Pyle17","HardwareRanch 2022",0.78676785691153,44.36,-118.93,NA,NA
"Pyle19","HardwareRanch 2022",0.744583666012437,44.57,-119.65,NA,NA
"Reed1","HardwareRanch 2022",0.771680124521148,38.52,-109.47,NA,NA
"Reed3","HardwareRanch 2022",0.764020200059146,38.75,-109.79,NA,NA
"Schupp3","HardwareRanch 2022",0.760401791922699,38.6,-113.79,NA,NA
"Schupp4","HardwareRanch 2022",0.795565906160185,38.52,-113.55,NA,NA
"Schupp5","HardwareRanch 2022",0.791447405945058,39.11,-112.74,NA,NA
"Symstad1","HardwareRanch 2022",0.763461861254644,44.59,-104.71,NA,NA
"Symstad2","HardwareRanch 2022",0.753173453223003,43.87,-103.46,NA,NA
"Symstad3","HardwareRanch 2022",0.795286047566533,43.62,-103.47,NA,NA
"Urza2","HardwareRanch 2022",0.827258467276337,40.84,-119.56,NA,NA
"Wilcox2","HardwareRanch 2022",0.740187259461384,41.31,-105.66,NA,NA
"Chynoweth2","HardwareRanch 2022",0.754826329889361,40.29092,-109.68361,NA,NA
"Chynoweth3","HardwareRanch 2022",0.740537626928197,39.83576,-109.61202,NA,NA
"Chynoweth5","HardwareRanch 2022",0.777333144787863,40.480805,-109.438229,NA,NA
"Chynoweth7","HardwareRanch 2022",0.796219926671442,40.533605,-109.523564,NA,NA
"Chynoweth8","HardwareRanch 2022",0.754358881916588,40.640878,-109.48689,NA,NA
"Shriver2","HardwareRanch 2022",0.807289706204089,48,-114.04,NA,NA
"Davies03","HardwareRanch 2022",0.806171855707784,42.68,-118.68,NA,NA
"GerminoBOP1","HardwareRanch 2022",0.795839664428761,43.4720833,-116.2338306,NA,NA
"Mancillas01","HardwareRanch 2022",0.753170561474101,32.368,-106.56,NA,NA
"Boise_High 2022","HardwareRanch 2022",0.940440718932226,NA,NA,NA,NA
"Boise_Low 2022","HardwareRanch 2022",0.8658658437578,NA,NA,NA,NA
"CG PASTURE 2022","HardwareRanch 2022",0.968201393277294,NA,NA,NA,NA
"CaseAoyamaS1 2022","HardwareRanch 2022",0.935349299174983,NA,NA,NA,NA
"CastValley 2021","HardwareRanch 2022",0.852123904014899,NA,NA,NA,NA
"EOARC 2022","HardwareRanch 2022",0.938394491154521,NA,NA,NA,NA
"EnsingS1 SuRDC 2022","HardwareRanch 2022",0.976735510628294,NA,NA,NA,NA
"EnsingS2 Summerland-Princeton 2022","HardwareRanch 2022",0.934320679473304,NA,NA,NA,NA
"EnsingS3 Bear Creek 2022","HardwareRanch 2022",0.913316410802478,NA,NA,NA,NA
"EnsingS4 Lundbom 2022","HardwareRanch 2022",0.943152472278461,NA,NA,NA,NA
"FAR NORTH CPER 2022","HardwareRanch 2022",0.948669806279203,NA,NA,NA,NA
"FtK_Cottonwood_Coulee 2021","HardwareRanch 2022",0.940145182455155,NA,NA,NA,NA
"FtK_Lone_Pine 2021","HardwareRanch 2022",0.936537221068904,NA,NA,NA,NA
"GoeblS1 2024","HardwareRanch 2022",0.910745615436456,NA,NA,NA,NA
"GreenCanyon 2021","HardwareRanch 2022",0.970111035208877,NA,NA,NA,NA
"HPGRS AGCR 2022","HardwareRanch 2022",0.966414681625409,NA,NA,NA,NA
"HardwareRanch 2022","HardwareRanch 2022",1,NA,NA,NA,NA
"K1_vanDiepen 2022","HardwareRanch 2022",0.95481800690527,NA,NA,NA,NA
"L1_vanDiepen 2022","HardwareRanch 2022",0.971209800079421,NA,NA,NA,NA
"MPG_IR 2021","HardwareRanch 2022",0.972435362648301,NA,NA,NA,NA
"MPG_SR 2021","HardwareRanch 2022",0.97347232262236,NA,NA,NA,NA
"MPG_TH 2021","HardwareRanch 2022",0.972826534806177,NA,NA,NA,NA
"NEAR 4WAY CPER 2022","HardwareRanch 2022",0.944660292010541,NA,NA,NA,NA
"NEAR HQ CPER 2022","HardwareRanch 2022",0.950071432705782,NA,NA,NA,NA
"NEAR NUTNET 2022","HardwareRanch 2022",0.947489895568265,NA,NA,NA,NA
"OttS1 2022","HardwareRanch 2022",0.956714665566042,NA,NA,NA,NA
"PMR- Brome 2021","HardwareRanch 2022",0.96388165440477,NA,NA,NA,NA
"Pearlwise 2024","HardwareRanch 2022",0.936431219421147,NA,NA,NA,NA
"Peavine 2022","HardwareRanch 2022",0.893111969754591,NA,NA,NA,NA
"Plymouth 2022","HardwareRanch 2022",0.873076593884917,NA,NA,NA,NA
"RedBluff 2023","HardwareRanch 2022",0.971268863172128,NA,NA,NA,NA
"Rush_Valley 2022","HardwareRanch 2022",0.92783792480814,NA,NA,NA,NA
"SSHQ 2022","HardwareRanch 2022",0.957385586589087,NA,NA,NA,NA
"SSHigh 2022","HardwareRanch 2022",0.959414666719758,NA,NA,NA,NA
"SouthEden 2022","HardwareRanch 2022",0.979855460506937,NA,NA,NA,NA
"Symstad1 2021","HardwareRanch 2022",0.959234697782668,NA,NA,NA,NA
"Symstad2 2022","HardwareRanch 2022",0.957884427930782,NA,NA,NA,NA
"TB FIRE 2022","HardwareRanch 2022",0.947520425193331,NA,NA,NA,NA
"TB LC Control 2022","HardwareRanch 2022",0.946438839992028,NA,NA,NA,NA
"TB PRAIRIE DOG 2022","HardwareRanch 2022",0.946785837170308,NA,NA,NA,NA
"Woodruff 2022","HardwareRanch 2022",0.968595166939507,NA,NA,NA,NA
"dino 2024","HardwareRanch 2022",0.90594694809542,NA,NA,NA,NA
"AAFC4","K1_vanDiepen 2022",0.773955348963039,50.08,-120.65,NA,NA
"AAFC5","K1_vanDiepen 2022",0.800037164739216,50.09,-120.45,NA,NA
"AAFC6","K1_vanDiepen 2022",0.755503377734128,50.09,-120.75,NA,NA
"AAFC8","K1_vanDiepen 2022",0.793562470391994,49.57,-120.55,NA,NA
"AAFC9","K1_vanDiepen 2022",0.775472015613641,49.62,-119.8,NA,NA
"AAFC10","K1_vanDiepen 2022",0.77559126154193,49.71,-120.05,NA,NA
"Adler5","K1_vanDiepen 2022",0.78714745663968,40.79,-111.87,NA,NA
"Schupp2","K1_vanDiepen 2022",0.761856601827314,40.2,-112.46,NA,NA
"Schupp1","K1_vanDiepen 2022",0.75167194506628,39.85,-112.15,NA,NA
"Adler13","K1_vanDiepen 2022",0.768437223538319,41.44,-111.08,NA,NA
"Adler16","K1_vanDiepen 2022",0.790102457727136,41.78,-110.2,NA,NA
"Adler17","K1_vanDiepen 2022",0.79032821959069,41.44,-110.11,NA,NA
"Adler18","K1_vanDiepen 2022",0.773224382057645,40.86,-114.22,NA,NA
"Barnett1","K1_vanDiepen 2022",0.80147199423234,43.48,-110.74,NA,NA
"Baughman3","K1_vanDiepen 2022",0.782125734421975,42.81,-118.96,NA,NA
"Baughman2","K1_vanDiepen 2022",0.7584272225212,43.05,-118.87,NA,NA
"Chynoweth1","K1_vanDiepen 2022",0.782771700394018,39.76604,-109.5635,NA,NA
"Board1","K1_vanDiepen 2022",0.817512151551636,38.84,-117.57,NA,NA
"Bradford1","K1_vanDiepen 2022",0.81694131564281,35.23,-111.62,NA,NA
"Chambers1","K1_vanDiepen 2022",0.648194187342013,39.55,-119.58,NA,NA
"Chambers2","K1_vanDiepen 2022",0.643580398863348,39.95,-118.76,NA,NA
"Urza1","K1_vanDiepen 2022",0.64372037118889,40.35,-119.34,NA,NA
"Chambers4","K1_vanDiepen 2022",0.643499943954059,41.31,-117.63,NA,NA
"Chambers5","K1_vanDiepen 2022",0.641145569486389,41.54,-117.75,NA,NA
"Chambers6","K1_vanDiepen 2022",0.641102373600901,41.54,-117.78,NA,NA
"Chambers7","K1_vanDiepen 2022",0.778119373122829,43.94,-116.19,NA,NA
"Chambers8","K1_vanDiepen 2022",0.777058130524713,42.24,-114.57,NA,NA
"Chambers9","K1_vanDiepen 2022",0.782809964237747,40.66,-116.73,NA,NA
"Copeland1","K1_vanDiepen 2022",0.782843519570072,43.7,-117.33,NA,NA
"Copeland5","K1_vanDiepen 2022",0.814905529566329,42.27,-118.71,NA,NA
"Copeland9","K1_vanDiepen 2022",0.790398508522793,43.47,-119.68,NA,NA
"Downs1","K1_vanDiepen 2022",0.744232232708647,46.38145,-119.430272,NA,NA
"Downs2","K1_vanDiepen 2022",0.764786455234839,46.25045,-119.53334,NA,NA
"Downs3","K1_vanDiepen 2022",0.695540782399278,45.9663,-120.3671,NA,NA
"Fleishman1","K1_vanDiepen 2022",0.787400481015761,38.47,-119.49,NA,NA
"Fleishman5","K1_vanDiepen 2022",0.739206239247733,39.12,-117.27,NA,NA
"Fleishman7","K1_vanDiepen 2022",0.814961687557076,39.17,-117.44,NA,NA
"Getts1","K1_vanDiepen 2022",0.71835998652315,41.17,-120.5,NA,NA
"Getts3","K1_vanDiepen 2022",0.829052083590162,40.43,-120.67,NA,NA
"Holdrege1","K1_vanDiepen 2022",0.801202765658444,41.61,-111.57,NA,NA
"Hufft1","K1_vanDiepen 2022",0.736882536474272,38.6701,-108.3286,NA,NA
"Lavin1","K1_vanDiepen 2022",0.769754186711942,44.68,-109.07,NA,NA
"Lavin2","K1_vanDiepen 2022",0.780753317535225,45.67,-111.03,NA,NA
"Lee1","K1_vanDiepen 2022",0.64356438226397,36.82340833,-116.0163889,NA,NA
"Lee2","K1_vanDiepen 2022",0.633500176235043,35.3984,-115.7845,NA,NA
"Lee3","K1_vanDiepen 2022",0.643413649009727,36.5247,-115.8987,NA,NA
"Lee4","K1_vanDiepen 2022",0.668438357491923,35.4564,-115.52,NA,NA
"Leger1","K1_vanDiepen 2022",0.716149694802611,39.49,-119.84,NA,NA
"Maron1","K1_vanDiepen 2022",0.77385918659322,46.68,-114.03,NA,NA
"Maron2","K1_vanDiepen 2022",0.790081627872307,46.64,-113.23,NA,NA
"Porensky30","K1_vanDiepen 2022",0.76306816190436,40.63,-105.27,NA,NA
"Pyke3","K1_vanDiepen 2022",0.815307526183062,44.60456358,-120.1924183,NA,NA
"Pyke8","K1_vanDiepen 2022",0.713757244722271,46.74830998,-119.361636,NA,NA
"Pyke21","K1_vanDiepen 2022",0.784984981159691,47.61803776,-119.6830115,NA,NA
"Pyle1","K1_vanDiepen 2022",0.876683709063706,42.35,-118.65,NA,NA
"Pyle9","K1_vanDiepen 2022",0.790031363553862,43.42,-119.62,NA,NA
"Pyle10","K1_vanDiepen 2022",0.739355002193887,43.19,-120,NA,NA
"Pyle15","K1_vanDiepen 2022",0.80980619186284,43.8,-119,NA,NA
"Pyle17","K1_vanDiepen 2022",0.781391052315568,44.36,-118.93,NA,NA
"Pyle19","K1_vanDiepen 2022",0.736253698937912,44.57,-119.65,NA,NA
"Reed1","K1_vanDiepen 2022",0.756755985960323,38.52,-109.47,NA,NA
"Reed3","K1_vanDiepen 2022",0.755179273146129,38.75,-109.79,NA,NA
"Schupp3","K1_vanDiepen 2022",0.746458123429897,38.6,-113.79,NA,NA
"Schupp4","K1_vanDiepen 2022",0.782641867259723,38.52,-113.55,NA,NA
"Schupp5","K1_vanDiepen 2022",0.781920840899027,39.11,-112.74,NA,NA
"Symstad1","K1_vanDiepen 2022",0.753474533558419,44.59,-104.71,NA,NA
"Symstad2","K1_vanDiepen 2022",0.745065451741044,43.87,-103.46,NA,NA
"Symstad3","K1_vanDiepen 2022",0.787020120799128,43.62,-103.47,NA,NA
"Urza2","K1_vanDiepen 2022",0.818457940953483,40.84,-119.56,NA,NA
"Wilcox2","K1_vanDiepen 2022",0.727196433382742,41.31,-105.66,NA,NA
"Chynoweth2","K1_vanDiepen 2022",0.739635850647649,40.29092,-109.68361,NA,NA
"Chynoweth3","K1_vanDiepen 2022",0.727553855381211,39.83576,-109.61202,NA,NA
"Chynoweth5","K1_vanDiepen 2022",0.760323957328251,40.480805,-109.438229,NA,NA
"Chynoweth7","K1_vanDiepen 2022",0.783301659310577,40.533605,-109.523564,NA,NA
"Chynoweth8","K1_vanDiepen 2022",0.739196209989967,40.640878,-109.48689,NA,NA
"Shriver2","K1_vanDiepen 2022",0.801495801534628,48,-114.04,NA,NA
"Davies03","K1_vanDiepen 2022",0.817209001160876,42.68,-118.68,NA,NA
"GerminoBOP1","K1_vanDiepen 2022",0.784128736371283,43.4720833,-116.2338306,NA,NA
"Mancillas01","K1_vanDiepen 2022",0.744554711892418,32.368,-106.56,NA,NA
"Boise_High 2022","K1_vanDiepen 2022",0.897922856704009,NA,NA,NA,NA
"Boise_Low 2022","K1_vanDiepen 2022",0.813217533937627,NA,NA,NA,NA
"CG PASTURE 2022","K1_vanDiepen 2022",0.939846782398548,NA,NA,NA,NA
"CaseAoyamaS1 2022","K1_vanDiepen 2022",0.889060612724505,NA,NA,NA,NA
"CastValley 2021","K1_vanDiepen 2022",0.802545495961816,NA,NA,NA,NA
"EOARC 2022","K1_vanDiepen 2022",0.892727377833263,NA,NA,NA,NA
"EnsingS1 SuRDC 2022","K1_vanDiepen 2022",0.935696939837172,NA,NA,NA,NA
"EnsingS2 Summerland-Princeton 2022","K1_vanDiepen 2022",0.905102603367641,NA,NA,NA,NA
"EnsingS3 Bear Creek 2022","K1_vanDiepen 2022",0.870818074518737,NA,NA,NA,NA
"EnsingS4 Lundbom 2022","K1_vanDiepen 2022",0.950618178518151,NA,NA,NA,NA
"FAR NORTH CPER 2022","K1_vanDiepen 2022",0.909704009085363,NA,NA,NA,NA
"FtK_Cottonwood_Coulee 2021","K1_vanDiepen 2022",0.909454030182019,NA,NA,NA,NA
"FtK_Lone_Pine 2021","K1_vanDiepen 2022",0.904702875060501,NA,NA,NA,NA
"GoeblS1 2024","K1_vanDiepen 2022",0.865950905257289,NA,NA,NA,NA
"GreenCanyon 2021","K1_vanDiepen 2022",0.925667748455879,NA,NA,NA,NA
"HPGRS AGCR 2022","K1_vanDiepen 2022",0.936416705200477,NA,NA,NA,NA
"HardwareRanch 2022","K1_vanDiepen 2022",0.95481800690527,NA,NA,NA,NA
"K1_vanDiepen 2022","K1_vanDiepen 2022",1,NA,NA,NA,NA
"L1_vanDiepen 2022","K1_vanDiepen 2022",0.955143554948396,NA,NA,NA,NA
"MPG_IR 2021","K1_vanDiepen 2022",0.97120580459015,NA,NA,NA,NA
"MPG_SR 2021","K1_vanDiepen 2022",0.968035345976885,NA,NA,NA,NA
"MPG_TH 2021","K1_vanDiepen 2022",0.969219004659917,NA,NA,NA,NA
"NEAR 4WAY CPER 2022","K1_vanDiepen 2022",0.904978766853647,NA,NA,NA,NA
"NEAR HQ CPER 2022","K1_vanDiepen 2022",0.911422493348091,NA,NA,NA,NA
"NEAR NUTNET 2022","K1_vanDiepen 2022",0.908390892379685,NA,NA,NA,NA
"OttS1 2022","K1_vanDiepen 2022",0.923770380075283,NA,NA,NA,NA
"PMR- Brome 2021","K1_vanDiepen 2022",0.936043345027587,NA,NA,NA,NA
"Pearlwise 2024","K1_vanDiepen 2022",0.886993691330973,NA,NA,NA,NA
"Peavine 2022","K1_vanDiepen 2022",0.846966600369507,NA,NA,NA,NA
"Plymouth 2022","K1_vanDiepen 2022",0.823140034661888,NA,NA,NA,NA
"RedBluff 2023","K1_vanDiepen 2022",0.951220052868208,NA,NA,NA,NA
"Rush_Valley 2022","K1_vanDiepen 2022",0.879395184769751,NA,NA,NA,NA
"SSHQ 2022","K1_vanDiepen 2022",0.943612707845051,NA,NA,NA,NA
"SSHigh 2022","K1_vanDiepen 2022",0.972028216665229,NA,NA,NA,NA
"SouthEden 2022","K1_vanDiepen 2022",0.965657336858729,NA,NA,NA,NA
"Symstad1 2021","K1_vanDiepen 2022",0.936998680216003,NA,NA,NA,NA
"Symstad2 2022","K1_vanDiepen 2022",0.934344003199456,NA,NA,NA,NA
"TB FIRE 2022","K1_vanDiepen 2022",0.910504615693011,NA,NA,NA,NA
"TB LC Control 2022","K1_vanDiepen 2022",0.909258363216278,NA,NA,NA,NA
"TB PRAIRIE DOG 2022","K1_vanDiepen 2022",0.909657509840176,NA,NA,NA,NA
"Woodruff 2022","K1_vanDiepen 2022",0.953240973916908,NA,NA,NA,NA
"dino 2024","K1_vanDiepen 2022",0.86987710479902,NA,NA,NA,NA
"AAFC4","L1_vanDiepen 2022",0.782314153006454,50.08,-120.65,NA,NA
"AAFC5","L1_vanDiepen 2022",0.800486513478423,50.09,-120.45,NA,NA
"AAFC6","L1_vanDiepen 2022",0.771965733337959,50.09,-120.75,NA,NA
"AAFC8","L1_vanDiepen 2022",0.802767174094162,49.57,-120.55,NA,NA
"AAFC9","L1_vanDiepen 2022",0.779937196989545,49.62,-119.8,NA,NA
"AAFC10","L1_vanDiepen 2022",0.780074333922474,49.71,-120.05,NA,NA
"Adler5","L1_vanDiepen 2022",0.788083663707318,40.79,-111.87,NA,NA
"Schupp2","L1_vanDiepen 2022",0.779654257068431,40.2,-112.46,NA,NA
"Schupp1","L1_vanDiepen 2022",0.776848669597084,39.85,-112.15,NA,NA
"Adler13","L1_vanDiepen 2022",0.784247458120675,41.44,-111.08,NA,NA
"Adler16","L1_vanDiepen 2022",0.803133755010046,41.78,-110.2,NA,NA
"Adler17","L1_vanDiepen 2022",0.803378390430013,41.44,-110.11,NA,NA
"Adler18","L1_vanDiepen 2022",0.785028247922506,40.86,-114.22,NA,NA
"Barnett1","L1_vanDiepen 2022",0.791477085782206,43.48,-110.74,NA,NA
"Baughman3","L1_vanDiepen 2022",0.788644111818074,42.81,-118.96,NA,NA
"Baughman2","L1_vanDiepen 2022",0.77820400238675,43.05,-118.87,NA,NA
"Chynoweth1","L1_vanDiepen 2022",0.790805708894462,39.76604,-109.5635,NA,NA
"Board1","L1_vanDiepen 2022",0.79601778945768,38.84,-117.57,NA,NA
"Bradford1","L1_vanDiepen 2022",0.79542131294094,35.23,-111.62,NA,NA
"Chambers1","L1_vanDiepen 2022",0.694199705108026,39.55,-119.58,NA,NA
"Chambers2","L1_vanDiepen 2022",0.688450979083642,39.95,-118.76,NA,NA
"Urza1","L1_vanDiepen 2022",0.688610408540701,40.35,-119.34,NA,NA
"Chambers4","L1_vanDiepen 2022",0.688397444572468,41.31,-117.63,NA,NA
"Chambers5","L1_vanDiepen 2022",0.683599654010702,41.54,-117.75,NA,NA
"Chambers6","L1_vanDiepen 2022",0.683579371009747,41.54,-117.78,NA,NA
"Chambers7","L1_vanDiepen 2022",0.794519355717803,43.94,-116.19,NA,NA
"Chambers8","L1_vanDiepen 2022",0.786660911631218,42.24,-114.57,NA,NA
"Chambers9","L1_vanDiepen 2022",0.790859049460117,40.66,-116.73,NA,NA
"Copeland1","L1_vanDiepen 2022",0.7908830256486,43.7,-117.33,NA,NA
"Copeland5","L1_vanDiepen 2022",0.800741227705945,42.27,-118.71,NA,NA
"Copeland9","L1_vanDiepen 2022",0.803429420887097,43.47,-119.68,NA,NA
"Downs1","L1_vanDiepen 2022",0.76084864466357,46.38145,-119.430272,NA,NA
"Downs2","L1_vanDiepen 2022",0.773300676322076,46.25045,-119.53334,NA,NA
"Downs3","L1_vanDiepen 2022",0.711246996055151,45.9663,-120.3671,NA,NA
"Fleishman1","L1_vanDiepen 2022",0.799350240220675,38.47,-119.49,NA,NA
"Fleishman5","L1_vanDiepen 2022",0.768182753114517,39.12,-117.27,NA,NA
"Fleishman7","L1_vanDiepen 2022",0.795147276142706,39.17,-117.44,NA,NA
"Getts1","L1_vanDiepen 2022",0.737466808584233,41.17,-120.5,NA,NA
"Getts3","L1_vanDiepen 2022",0.81051911083674,40.43,-120.67,NA,NA
"Holdrege1","L1_vanDiepen 2022",0.791196003553747,41.61,-111.57,NA,NA
"Hufft1","L1_vanDiepen 2022",0.758886153377937,38.6701,-108.3286,NA,NA
"Lavin1","L1_vanDiepen 2022",0.790237609703785,44.68,-109.07,NA,NA
"Lavin2","L1_vanDiepen 2022",0.788780583753626,45.67,-111.03,NA,NA
"Lee1","L1_vanDiepen 2022",0.688465552165701,36.82340833,-116.0163889,NA,NA
"Lee2","L1_vanDiepen 2022",0.67679987664406,35.3984,-115.7845,NA,NA
"Lee3","L1_vanDiepen 2022",0.688297930764855,36.5247,-115.8987,NA,NA
"Lee4","L1_vanDiepen 2022",0.691240973340105,35.4564,-115.52,NA,NA
"Leger1","L1_vanDiepen 2022",0.726805672463933,39.49,-119.84,NA,NA
"Maron1","L1_vanDiepen 2022",0.785384195810699,46.68,-114.03,NA,NA
"Maron2","L1_vanDiepen 2022",0.803101672646226,46.64,-113.23,NA,NA
"Porensky30","L1_vanDiepen 2022",0.773114201471076,40.63,-105.27,NA,NA
"Pyke3","L1_vanDiepen 2022",0.809652080765022,44.60456358,-120.1924183,NA,NA
"Pyke8","L1_vanDiepen 2022",0.737028273551452,46.74830998,-119.361636,NA,NA
"Pyke21","L1_vanDiepen 2022",0.791289960882715,47.61803776,-119.6830115,NA,NA
"Pyle1","L1_vanDiepen 2022",0.892533145238557,42.35,-118.65,NA,NA
"Pyle9","L1_vanDiepen 2022",0.803069309255442,43.42,-119.62,NA,NA
"Pyle10","L1_vanDiepen 2022",0.768328144514572,43.19,-120,NA,NA
"Pyle15","L1_vanDiepen 2022",0.806397838121587,43.8,-119,NA,NA
"Pyle17","L1_vanDiepen 2022",0.783771895679472,44.36,-118.93,NA,NA
"Pyle19","L1_vanDiepen 2022",0.754741559632939,44.57,-119.65,NA,NA
"Reed1","L1_vanDiepen 2022",0.772967940017946,38.52,-109.47,NA,NA
"Reed3","L1_vanDiepen 2022",0.772719775575865,38.75,-109.79,NA,NA
"Schupp3","L1_vanDiepen 2022",0.769793805651367,38.6,-113.79,NA,NA
"Schupp4","L1_vanDiepen 2022",0.79067689368104,38.52,-113.55,NA,NA
"Schupp5","L1_vanDiepen 2022",0.792102398855873,39.11,-112.74,NA,NA
"Symstad1","L1_vanDiepen 2022",0.773822120272802,44.59,-104.71,NA,NA
"Symstad2","L1_vanDiepen 2022",0.760775939724209,43.87,-103.46,NA,NA
"Symstad3","L1_vanDiepen 2022",0.801178351389278,43.62,-103.47,NA,NA
"Urza2","L1_vanDiepen 2022",0.816863848605017,40.84,-119.56,NA,NA
"Wilcox2","L1_vanDiepen 2022",0.752944636975229,41.31,-105.66,NA,NA
"Chynoweth2","L1_vanDiepen 2022",0.76864170960006,40.29092,-109.68361,NA,NA
"Chynoweth3","L1_vanDiepen 2022",0.753316894226448,39.83576,-109.61202,NA,NA
"Chynoweth5","L1_vanDiepen 2022",0.789528835567321,40.480805,-109.438229,NA,NA
"Chynoweth7","L1_vanDiepen 2022",0.791372233530499,40.533605,-109.523564,NA,NA
"Chynoweth8","L1_vanDiepen 2022",0.768161814250446,40.640878,-109.48689,NA,NA
"Shriver2","L1_vanDiepen 2022",0.791485754169831,48,-114.04,NA,NA
"Davies03","L1_vanDiepen 2022",0.795708747054377,42.68,-118.68,NA,NA
"GerminoBOP1","L1_vanDiepen 2022",0.796287082654819,43.4720833,-116.2338306,NA,NA
"Mancillas01","L1_vanDiepen 2022",0.762575684366826,32.368,-106.56,NA,NA
"Boise_High 2022","L1_vanDiepen 2022",0.922007612985061,NA,NA,NA,NA
"Boise_Low 2022","L1_vanDiepen 2022",0.857244818885686,NA,NA,NA,NA
"CG PASTURE 2022","L1_vanDiepen 2022",0.976580913906747,NA,NA,NA,NA
"CaseAoyamaS1 2022","L1_vanDiepen 2022",0.924728290619434,NA,NA,NA,NA
"CastValley 2021","L1_vanDiepen 2022",0.849022081192796,NA,NA,NA,NA
"EOARC 2022","L1_vanDiepen 2022",0.926861169951962,NA,NA,NA,NA
"EnsingS1 SuRDC 2022","L1_vanDiepen 2022",0.964926392148029,NA,NA,NA,NA
"EnsingS2 Summerland-Princeton 2022","L1_vanDiepen 2022",0.92160137362311,NA,NA,NA,NA
"EnsingS3 Bear Creek 2022","L1_vanDiepen 2022",0.900718773206148,NA,NA,NA,NA
"EnsingS4 Lundbom 2022","L1_vanDiepen 2022",0.944256940405277,NA,NA,NA,NA
