"Category","ID","Latitude","Longitude","Date","SMAP_Tile","SPL3SMP_E_006_Line_Y_9km","SPL3SMP_E_006_Sample_X_9km","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture_dca","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture_scah","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture_scav","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_surface_temperature","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_clay_fraction_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_dca_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_error_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_scah_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_scav_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_surface_temperature_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_vegetation_water_content_pm"
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-15","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-16","h00v00",255,674,0.1422725,0.1422725,0.0675461,0.1243568,280.1400452,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-17","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1480491,-9999,0.1480491,0.0740954,0.1285492,285.0804138,0.6211164
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-18","h00v00",255,674,0.1212899,0.1212899,0.0602333,0.1087722,280.2417603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-19","h00v00",255,674,0.1185309,0.1185309,0.0467968,0.1089422,282.2796936,0.2238095,0.1384985,-9999,0.1384985,0.0610655,0.1218874,289.0472412,0.639995
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-20","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-21","h00v00",255,674,0.1128866,0.1128866,0.0426448,0.1054266,283.2709961,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-22","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1280179,-9999,0.1280179,0.0518516,0.1155068,291.5899048,0.6687148
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-23","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-24","h00v00",255,674,0.1479239,0.1479239,0.0922611,0.1312011,282.5115662,0.2238095,0.1660609,-9999,0.1660609,0.0952951,0.1433861,287.0527649,0.6883146
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-25","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1398146,-9999,0.1398146,0.0727218,0.1232136,287.8048706,0.6909054
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-26","h00v00",255,674,0.1096971,0.1096971,0.0492074,0.1007558,284.5778809,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-27","h00v00",255,674,0.1004816,0.1004816,0.0373242,0.0955916,285.9267273,0.2238095,0.1239439,-9999,0.1239439,0.0595027,0.1114289,293.3832397,0.6961676
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-28","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-29","h00v00",255,674,0.0917185,0.0917185,0.0378719,0.0845522,286.3877869,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-04-30","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1237337,-9999,0.1237337,0.0497756,0.1127487,297.0177612,0.7043799
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-01","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-02","h00v00",255,674,0.161952,0.161952,0.0824354,0.1386693,285.6004639,0.2238095,0.1534869,-9999,0.1534869,0.098115,0.1364971,292.1724854,0.7100819
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-03","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1331033,-9999,0.1331033,0.079921,0.1191399,293.4756775,0.7129971
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-04","h00v00",255,674,0.1268363,0.1268363,0.0558928,0.11441,286.2894897,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-05","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0981785,-9999,0.0981785,0.0385541,0.0918196,292.3581848,0.7168729
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-06","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-07","h00v00",255,674,0.0902644,0.0902644,0.0317746,0.0876354,284.4289856,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-08","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0701987,-9999,0.0701987,0.0240287,0.0688784,290.9526367,0.7197146
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-09","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-10","h00v00",255,674,0.0793435,0.0793435,0.0284678,0.0769276,287.1171875,0.2238095,0.0721806,-9999,0.0721806,0.02,0.0777099,295.728302,0.7217824
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-11","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0895615,-9999,0.0895615,0.0343036,0.0846074,297.6645813,0.7228512
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-12","h00v00",255,674,0.0765891,0.0765891,0.0257306,0.0760212,288.8036499,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-13","h00v00",255,674,0.226625,0.226625,0.1310947,0.1893336,286.7418823,0.2238095,0.0760237,-9999,0.0760237,0.0234031,0.0777974,291.765625,0.7250806
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-14","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-15","h00v00",255,674,0.159531,0.159531,0.1081911,0.1435561,284.1836243,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-16","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.147046,-9999,0.147046,0.0889373,0.1303277,290.4595032,0.7417063
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-17","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-18","h00v00",255,674,0.2696761,0.2696761,0.1619682,0.2257138,287.2457886,0.2238095,0.1293621,-9999,0.1293621,0.0591878,0.1162191,292.418457,0.7573728
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-19","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.2319118,-9999,0.2319118,0.1607882,0.2090727,287.6139221,0.7653534
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-20","h00v00",255,674,0.3318758,0.3318758,0.2077637,0.2800443,284.7712708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-21","h00v00",255,674,0.2500878,0.2500878,0.1763357,0.2266454,282.0378723,0.2238095,0.2973721,-9999,0.2973721,0.1878988,0.2535231,282.0223694,0.7812513
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-22","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.2578828,-9999,0.2578828,0.1864752,0.2367408,285.4744568,0.7892895
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-23","h00v00",255,674,0.2499888,0.2499888,0.1769946,0.2270086,281.5068359,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-24","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.211313,-9999,0.211313,0.1656759,0.198624,288.8795166,0.8055133
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-25","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-26","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1738254,-9999,0.1738254,0.1309849,0.162249,295.7695312,0.8029849
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-27","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1906131,-9999,0.1906131,0.1264758,0.1699657,294.7796021,0.8017556
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-28","h00v00",255,674,0.1521062,0.1521062,0.1011954,0.1361894,289.4853821,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-29","h00v00",255,674,0.1311961,0.1311961,0.0811156,0.1178483,291.7420654,0.2238095,0.1553398,-9999,0.1553398,0.0970722,0.1378337,300.8108215,0.7993146
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-30","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1444165,-9999,0.1444165,0.068615,0.1267221,303.1906738,0.7981055
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-05-31","h00v00",255,674,0.1232717,0.1232717,0.0645826,0.1110357,292.5778198,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-01","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1069067,-9999,0.1069067,0.0537423,0.097508,298.021637,0.7957439
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-02","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-03","h00v00",255,674,0.0907699,0.0907699,0.0378864,0.084338,292.0489197,0.2238095,0.0924183,-9999,0.0924183,0.0331283,0.0894891,299.6082153,0.793471
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-04","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0993218,-9999,0.0993218,0.0402611,0.0931353,300.4857178,0.79234
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-05","h00v00",255,674,0.0756768,0.0756768,0.0259808,0.0752974,292.395874,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-06","h00v00",255,674,0.1867636,0.1867636,0.1203129,0.1649082,293.2115173,0.2238095,0.0974185,-9999,0.0974185,0.0344291,0.0939291,301.946167,0.7792518
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-07","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1824142,-9999,0.1824142,0.1141027,0.1596426,291.745636,0.7727447
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-08","h00v00",255,674,0.212979,0.212979,0.1349724,0.1853077,285.61203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-09","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1613694,-9999,0.1613694,0.119378,0.1494639,290.5884705,0.7598603
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-10","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-11","h00v00",255,674,0.1237452,0.1237452,0.0680381,0.1110591,290.2090149,0.2238095,0.1269958,-9999,0.1269958,0.0720245,0.1138933,298.0130005,0.746953
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-12","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1144378,-9999,0.1144378,0.0542213,0.1042741,299.8377991,0.7405654
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-13","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-14","h00v00",255,674,0.2410471,0.2410471,0.1556382,0.2100192,287.4110718,0.2238095,0.2611372,-9999,0.2611372,0.1639399,0.223736,290.2055359,0.7279131
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-15","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1848482,-9999,0.1848482,0.1394738,0.1709975,291.5436707,0.7218737
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-16","h00v00",255,674,0.2612519,0.2612519,0.156663,0.2189888,286.3956604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-17","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.2450421,-9999,0.2450421,0.1723311,0.2224461,287.2663574,0.7098376
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-18","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-19","h00v00",255,674,0.1835614,0.1835614,0.1270467,0.1661547,287.5172424,0.2238095,0.1745304,-9999,0.1745304,0.1295513,0.1623647,294.5397949,0.6979097
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-20","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1707233,-9999,0.1707233,0.1140159,0.1530576,297.4781189,0.6919273
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-21","h00v00",255,674,0.1443264,0.1443264,0.0888911,0.1283816,291.356781,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-22","h00v00",255,674,0.1282678,0.1282678,0.0707487,0.1144981,291.7066956,0.2238095,0.1377198,-9999,0.1377198,0.0805194,0.1225996,299.6549072,0.6800996
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-23","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1091666,-9999,0.1091666,0.0540613,0.0991147,300.7235107,0.6742482
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-24","h00v00",255,674,0.102686,0.102686,0.0449092,0.0941812,294.1408691,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-25","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1024356,-9999,0.1024356,0.0401501,0.0955175,304.0969849,0.6535157
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-26","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-27","h00v00",255,674,0.0710714,0.0710714,0.0254915,0.0673117,295.0463562,0.2238095,0.0841798,-9999,0.0841798,0.0261226,0.0831685,303.7356567,0.6241353
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-28","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0638674,-9999,0.0638674,0.0213976,0.0609909,300.4888306,0.6095958
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-29","h00v00",255,674,0.2913211,0.2913211,0.1873466,0.2513312,289.543457,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-06-30","h00v00",255,674,0.2427062,0.2427062,0.1531261,0.2093393,287.3619385,0.2238095,0.238213,-9999,0.238213,0.152564,0.2070616,286.8779602,0.5809877
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-01","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.2120525,-9999,0.2120525,0.1512865,0.1854294,294.4264832,0.5668513
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-02","h00v00",255,674,0.1733091,0.1733091,0.1147867,0.1549133,288.9713135,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-03","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.170209,-9999,0.170209,0.0997365,0.1467655,298.1131592,0.5389425
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-04","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-05","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1184955,-9999,0.1184955,0.0623244,0.106097,301.0544739,0.5184368
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-06","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1020409,-9999,0.1020409,0.0384472,0.0942673,301.2644958,0.5117009
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-07","h00v00",255,674,0.0882553,0.0882553,0.0337408,0.0810406,294.1160583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-08","h00v00",255,674,0.0748027,0.0748027,0.020756,0.0755431,292.4688721,0.2238095,0.0678869,-9999,0.0678869,0.0222485,0.0646985,299.1148376,0.4984225
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-09","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0561558,-9999,0.0561558,0.02,0.0588563,299.8683472,0.4918883
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-10","h00v00",255,674,0.0639441,0.0639441,0.02,0.0620025,293.8360596,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-11","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0578912,-9999,0.0578912,0.02,0.0604549,302.5939941,0.4787999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-12","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-13","h00v00",255,674,0.0655207,0.0655207,0.02,0.0644608,295.3475952,0.2238095,0.0451243,-9999,0.0451243,0.02,0.0465928,303.3870239,0.465896
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-14","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0464806,-9999,0.0464806,0.02,0.0500662,301.4165039,0.4594753
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-15","h00v00",255,674,0.0556627,0.0556627,0.02,0.0542805,293.4584656,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-16","h00v00",255,674,0.0560324,0.0560324,0.02,0.0554911,294.3696289,0.2238095,0.0455642,-9999,0.0455642,0.02,0.0503511,302.3352356,0.4365886
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-17","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0532241,-9999,0.0532241,0.02,0.0546253,304.9823914,0.4252875
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-18","h00v00",255,674,0.060274,0.060274,0.02,0.0569304,296.2266235,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-19","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0581576,-9999,0.0581576,0.02,0.0582797,304.1494141,0.4029527
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-20","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-21","h00v00",255,674,0.0570419,0.0570419,0.02,0.0588884,296.7257996,0.2238095,0.0483834,-9999,0.0483834,0.02,0.0485323,305.3551636,0.3808705
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-22","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0616983,-9999,0.0616983,0.02,0.0661457,307.0479431,0.3699605
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-23","h00v00",255,674,0.0768632,0.0768632,0.0273102,0.070584,297.7913818,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-24","h00v00",255,674,0.1809922,0.1809922,0.0932197,0.1490919,296.0535583,0.2238095,0.2034963,-9999,0.2034963,0.1186052,0.1718296,301.5070496,0.3483955
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-25","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1198405,-9999,0.1198405,0.0595954,0.1063809,303.0307922,0.3478273
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-26","h00v00",255,674,0.0977304,0.0977304,0.0408104,0.086578,295.5023499,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-27","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0684595,-9999,0.0684595,0.0213759,0.0646372,304.0909424,0.3466715
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-28","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-29","h00v00",255,674,0.0787764,0.0787764,0.0302176,0.0708629,297.552063,0.2238095,0.084893,-9999,0.084893,0.0283219,0.0788021,305.3368835,0.3455027
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-30","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.079396,-9999,0.079396,0.02,0.0810087,307.3398743,0.3449144
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-07-31","h00v00",255,674,0.0650936,0.0650936,0.02,0.0620469,298.7746277,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-01","h00v00",255,674,0.0622591,0.0622591,0.02,0.0631995,299.1026611,0.2238095,0.0566855,-9999,0.0566855,0.02,0.0559424,308.5670471,0.343771
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-02","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0563716,-9999,0.0563716,0.02,0.0532127,307.530365,0.3431905
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-03","h00v00",255,674,0.0608731,0.0608731,0.020868,0.0543856,298.921814,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-04","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0414511,-9999,0.0414511,0.02,0.0378291,305.2948914,0.3420547
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-05","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-06","h00v00",255,674,0.0586477,0.0586477,0.02,0.0608642,298.1748657,0.2238095,0.0582368,-9999,0.0582368,0.02,0.0615954,305.4153442,0.3370948
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-07","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0456241,-9999,0.0456241,0.02,0.0470403,303.9339905,0.3346448
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-08","h00v00",255,674,0.0608466,0.0608466,0.02,0.0616353,294.8574524,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-09","h00v00",255,674,0.0554004,0.0554004,0.02,0.0595385,295.8985901,0.2238095,0.0473273,-9999,0.0473273,0.02,0.0523631,303.465271,0.3297675
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-10","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0487797,-9999,0.0487797,0.02,0.0513815,303.1618958,0.3272734
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-11","h00v00",255,674,0.0570529,0.0570529,0.02,0.0613986,295.9997864,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-12","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0567355,-9999,0.0567355,0.02,0.0548948,304.8169861,0.3223983
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-13","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-14","h00v00",255,674,0.0608601,0.0608601,0.02,0.0629916,295.3983154,0.2238095,0.0414065,-9999,0.0414065,0.02,0.0384001,302.7962952,0.3175484
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-15","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0551309,-9999,0.0551309,0.02,0.0584706,303.5650635,0.3141185
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-16","h00v00",255,674,0.0485064,0.0485064,0.02,0.0510922,297.8042603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-17","h00v00",255,674,0.080712,0.080712,0.0257558,0.0755648,298.5406189,0.2238095,0.0620222,-9999,0.0620222,0.02,0.059706,305.7737427,0.3072855
"CommonGarden","Baltzor",43.208482,-116.995198,"2020-08-18","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0835466,-9999,0.0835466,0.021917,0.081174,307.1024475,0.3038771
