"site","site_old","year","Treatment","Transect","Distance","Emerged","Reproduced","neighbors","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","annual","unknown","perennial","shrub","Type","plantID","albedo","x","y","genotype","block","plot","note_standard_harvest","note_standard_phen","Transect_Site_Year","total_precip","MAT","seasonality","prcp.Spr","prcp.Sum","prcp.Win","prcp.Fall","tmean.Spr","tmean.Sum","tmean.Win","tmean.Fall","swe_mean.Spr","swe_mean.Sum","swe_mean.Win","swe_mean.Fall","prcp_center30d_mean","tmin_center30d_mean","tmax_center30d_mean","tavg_center30d_mean","tmin_center30d_min","tmax_center30d_max","pH","EC","OMpercent","Protein_g.kg","site_year","site_numeric","site_year_numeric","year_numeric","NewSiteCode","SeedSource","sample.id.x","kinshipID","sample.id.y","source","neighbors.s","perennial.s","shrub.s","annual.s","Dataset","plot_index","idx","idx_site","r_train","e_train","Obs_Fitness","Obs_Fitness_log","Predicted_Fitness_PostPred","Predicted_Fitness_log_PostPred","Predicted_Fitness","Predicted_Fitness_log","Predicted_Fitness_fixed","Predicted_Fitness_log_fixed","Predicted_Fitness_PostPred_fixed","Predicted_Fitness_log_PostPred_fixed"
"CastValley","CastValley","2021","control","E",6.2,"N","N",0,0,0,0,NA,38.677,-109.417,5,0,5,0,"Satellite","629",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.652897093354021,0.0992225835706355,-0.108544113731669,0.259899490706241,"Training",0,3,3,0,0,0,-Inf,0.996333333333333,-Inf,0.894526479975157,2.98764179036139,15.1288922417694,2.5541103953021,15.583,-Inf
"CastValley","CastValley","2021","control","E",6.4,"Y","N",0,0,0,0,NA,38.677,-109.417,0,0,10,0,"Satellite","630",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.652897093354021,0.513577669200298,-0.108544113731669,-0.266668381498529,"Training",0,3,3,0,1,0,-Inf,0.815666666666667,-Inf,0.734886266437702,2.86495121176767,12.7455907335729,2.37949364737901,12.5873333333333,-Inf
"CastValley","CastValley","2021","control","E",6.6,"Y","N",0,0,0,0,NA,38.677,-109.417,10,0,0,0,"Satellite","631",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.652897093354021,-0.315132502059027,-0.108544113731669,0.78646736291101,"Training",0,3,3,0,1,0,-Inf,1.17466666666667,-Inf,1.08799421618414,3.11161085336031,17.932850196602,2.72681136588484,19.019,-Inf
"CastValley","CastValley","2021","control","E",6.8,"Y","N",0,0,0,0,NA,38.677,-109.417,5,0,0,0,"Satellite","632",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.652897093354021,-0.315132502059027,-0.108544113731669,0.259899490706241,"Training",0,3,3,0,1,0,-Inf,1.23666666666666,-Inf,1.05459481151498,3.09059396852966,17.4634553392348,2.6998758900057,18.1233333333333,-Inf
"CastValley","CastValley","2021","control","E",7,"Y","N",6,0,0,0,NA,38.677,-109.417,30,0,0,0,"Satellite","633",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.00500548945245544,-0.315132502059027,-0.108544113731669,2.89273885173009,"Training",0,3,3,0,1,0,-Inf,0.887999999999999,-Inf,0.832260429639822,2.71435955834194,12.62890694745,2.38303294146455,13.496,-Inf
"CastValley","CastValley","2021","control","E",7.2,"Y","N",7,0,0,0,NA,38.677,-109.417,10,0,0,0,"Satellite","634",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",0.102976444531139,-0.315132502059027,-0.108544113731669,0.78646736291101,"Training",0,3,3,0,1,0,-Inf,0.763333333333332,-Inf,0.687151813080062,2.55830093600698,10.5293118901453,2.20434510431717,10.7056666666667,-Inf
"CastValley","CastValley","2021","control","E",7.4,"Y","N",7,0,0,0,NA,38.677,-109.417,10,0,0,0,"Satellite","635",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",0.102976444531139,-0.315132502059027,-0.108544113731669,0.78646736291101,"Training",0,3,3,0,1,0,-Inf,0.705333333333333,-Inf,0.687151813080062,2.55830093600698,10.5293118901453,2.20434510431717,10.4116666666667,-Inf
"CastValley","CastValley","2021","control","E",7.6,"N","N",5,0,0,0,NA,38.677,-109.417,5,0,0,0,"Satellite","636",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.11298742343605,-0.315132502059027,-0.108544113731669,0.259899490706241,"Training",0,3,3,0,0,0,-Inf,0.817333333333333,-Inf,0.759959927315361,2.69104665678349,11.9521628828502,2.32792283155697,12.2206666666667,-Inf
"CastValley","CastValley","2021","control","E",7.8,"Y","N",8,0,0,0,NA,38.677,-109.417,5,0,5,0,"Satellite","637",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",0.210958378514733,0.0992225835706355,-0.108544113731669,0.259899490706241,"Training",0,3,3,0,1,0,-Inf,0.720000000000001,-Inf,0.529713021498049,2.36816064077551,8.25204552299687,1.95949998620746,8.72800000000001,-Inf
"CastValley","CastValley","2021","control","E",8,"N","N",0,0,0,0,NA,38.677,-109.417,5,0,50,0,"Satellite","638",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.652897093354021,3.8284183542376,-0.108544113731669,0.259899490706241,"Training",0,3,3,0,0,0,-Inf,0.23,-Inf,0.200986251976132,2.12380233313958,4.00852306646921,1.19400675326893,4.36966666666665,-Inf
"CastValley","CastValley","2021","control","E",8.2,"Y","N",5,0,0,0,NA,38.677,-109.417,35,0,5,0,"Satellite","639",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.11298742343605,0.0992225835706355,-0.108544113731669,3.41930672393486,"Training",0,3,3,0,1,0,-Inf,0.836000000000001,-Inf,0.779824662690559,2.7124754826507,12.1555110410685,2.33958828490259,12.1016666666667,-Inf
"CastValley","CastValley","2021","control","E",8.4,"N","N",5,0,0,0,NA,38.677,-109.417,0,0,25,0,"Satellite","640",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.11298742343605,1.75664292608928,-0.108544113731669,-0.266668381498529,"Training",0,3,3,0,0,0,-Inf,0.409666666666667,-Inf,0.324351730379562,2.19368304729654,5.69562308869628,1.57287425232914,5.90266666666666,-Inf
"CastValley","CastValley","2021","control","E",8.6,"N","N",9,0,0,0,NA,38.677,-109.417,0,0,33,0,"Satellite","641",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",0.318940312498327,2.41961106309674,-0.108544113731669,-0.266668381498529,"Training",0,3,3,0,0,0,-Inf,0.263999999999999,-Inf,0.192477902194572,1.78825076855333,3.35719499988023,1.044838762158,3.5,-Inf
"CastValley","CastValley","2021","control","E",8.8,"Y","N",2,0,0,0,NA,38.677,-109.417,5,0,0,0,"Satellite","642",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.436933225386833,-0.315132502059027,-0.108544113731669,0.259899490706241,"Training",0,3,3,0,1,0,-Inf,0.937333333333334,-Inf,0.925589580265356,2.92805542168016,15.0190791633648,2.55203609010475,14.495,-Inf
"CastValley","CastValley","2021","control","E",9,"N","N",0,0,0,0,NA,38.677,-109.417,5,0,5,0,"Satellite","643",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.652897093354021,0.0992225835706355,-0.108544113731669,0.259899490706241,"Training",0,3,3,0,0,0,-Inf,1.28233333333334,-Inf,0.894526479975157,2.98764179036139,15.1288922417694,2.5541103953021,14.824,-Inf
"CastValley","CastValley","2021","control","E",9.2,"N","N",1,0,0,0,NA,38.677,-109.417,5,0,5,0,"Satellite","644",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.544915159370427,0.0992225835706355,-0.108544113731669,0.259899490706241,"Training",0,3,3,0,0,0,-Inf,1.00166666666667,-Inf,0.838368935049005,2.90664156906517,14.0395153700161,2.48087784583377,15.7616666666666,-Inf
"CastValley","CastValley","2021","control","E",9.4,"Y","N",2,0,0,0,NA,38.677,-109.417,7,0,3,0,"Satellite","645",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.436933225386833,-0.0665194506812293,-0.108544113731669,0.470526639588148,"Training",0,3,3,0,1,0,-Inf,0.950333333333334,-Inf,0.849522407831106,2.87528424228945,13.9387555127465,2.47627435528059,12.9263333333333,-Inf
"CastValley","CastValley","2021","control","E",9.6,"Y","N",0,0,0.01,0,NA,38.677,-109.417,0,0,5,0,"Satellite","646",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.652897093354021,0.0992225835706355,-0.108544113731669,-0.266668381498529,"Training",0,3,3,0,1,0,-Inf,1.018,-Inf,0.86683995866504,2.96663698288283,14.727102612482,2.52645196019779,14.7116666666667,-Inf
"CastValley","CastValley","2021","control","E",9.8,"N","N",0,0,0,0,NA,38.677,-109.417,10,0,25,0,"Satellite","647",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.652897093354021,1.75664292608928,-0.108544113731669,0.78646736291101,"Training",0,3,3,0,0,0,-Inf,0.537666666666667,-Inf,0.476622565179942,2.60885291270175,8.68124889688504,1.98739936459966,8.43,-Inf
"CastValley","CastValley","2021","control","E",10,"N","N",0,0,0,0,NA,38.677,-109.417,5,0,25,0,"Satellite","648",NA,NA,NA,83,NA,NA,NA,NA,"E - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.652897093354021,1.75664292608928,-0.108544113731669,0.259899490706241,"Training",0,3,3,0,0,0,-Inf,0.558000000000001,-Inf,0.461581384893202,2.58834953476983,8.44855470880769,1.96005521220021,8.75033333333334,-Inf
"CastValley","CastValley","2021","control","N",0.2,"Y","Y",12,4,0.011,0,NA,38.677,-109.417,10,0,15,0,"Satellite","649",NA,NA,NA,83,NA,NA,NA,NA,"N - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",0.64288611444911,0.92793275482996,-0.108544113731669,0.78646736291101,"Training",0,3,3,1,1,4,1.38629436111989,0.377666666666667,-Inf,0.303586018570418,1.93377393550024,4.71437413513558,1.40058998283267,4.94500000000001,-Inf
"CastValley","CastValley","2021","control","N",0.4,"Y","N",5,0,0,0,NA,38.677,-109.417,0,0,10,0,"Satellite","650",NA,NA,NA,83,NA,NA,NA,NA,"N - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.11298742343605,0.513577669200298,-0.108544113731669,-0.266668381498529,"Training",0,3,3,0,1,0,-Inf,0.600333333333332,-Inf,0.531027680177253,2.4747544855755,8.76503585501353,2.01252666411393,9.30966666666666,-Inf
"CastValley","CastValley","2021","control","N",0.6,"N","N",7,0,0,0,NA,38.677,-109.417,10,0,0,0,"Satellite","651",NA,NA,NA,83,NA,NA,NA,NA,"N - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",0.102976444531139,-0.315132502059027,-0.108544113731669,0.78646736291101,"Training",0,3,3,0,0,0,-Inf,0.843000000000002,-Inf,0.687151813080062,2.55830093600698,10.5293118901453,2.20434510431717,11.516,-Inf
"CastValley","CastValley","2021","control","N",0.8,"Y","N",1,0,0,0,NA,38.677,-109.417,2,0,0,0,"Satellite","652",NA,NA,NA,83,NA,NA,NA,NA,"N - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.544915159370427,-0.315132502059027,-0.108544113731669,-0.0560412326166212,"Training",0,3,3,0,1,0,-Inf,1.31300000000001,-Inf,0.969673171094561,2.99633664269254,15.9390518549899,2.60960124193193,15.785,-Inf
"CastValley","CastValley","2021","control","N",1,"Y","Y",6,4,0.0131,0,NA,38.677,-109.417,10,0,25,0,"Satellite","653",NA,NA,NA,83,NA,NA,NA,NA,"N - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.00500548945245544,1.75664292608928,-0.108544113731669,0.78646736291101,"Training",0,3,3,1,1,4,1.38629436111989,0.345666666666667,-Inf,0.324509563650129,2.1616082158656,5.58924876737941,1.55628773019495,6.19966666666668,-Inf
"CastValley","CastValley","2021","control","N",1.2,"N","N",10,0,0,0,NA,38.677,-109.417,0,0,100,0,"Satellite","654",NA,NA,NA,83,NA,NA,NA,NA,"N - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",0.426922246481922,7.97196921053422,-0.108544113731669,-0.266668381498529,"Training",0,3,3,0,0,0,-Inf,0.037,-Inf,0.0198154160856369,0.916522522456487,0.426173171879254,-1.09540953626346,0.546,-Inf
"CastValley","CastValley","2021","control","N",1.4,"Y","Y",9,1,0,0,NA,38.677,-109.417,10,0,5,0,"Satellite","655",NA,NA,NA,83,NA,NA,NA,NA,"N - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",0.318940312498327,0.0992225835706355,-0.108544113731669,0.78646736291101,"Training",0,3,3,1,1,1,0,0.579333333333333,-Inf,0.511840171770987,2.31553928413232,7.85081911676815,1.91137998801306,7.63966666666666,-Inf
"CastValley","CastValley","2021","control","N",1.6,"Y","Y",4,4,0.009,0,NA,38.677,-109.417,5,0,0,0,"Satellite","656",NA,NA,NA,83,NA,NA,NA,NA,"N - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.220969357419644,-0.315132502059027,-0.108544113731669,0.259899490706241,"Training",0,3,3,1,1,4,1.38629436111989,0.836333333333335,-Inf,0.81174415759295,2.76906250711589,12.9015265816028,2.4029423665369,13.6003333333334,-Inf
"CastValley","CastValley","2021","control","N",1.8,"N","N",4,0,0,0,NA,38.677,-109.417,5,0,80,0,"Satellite","657",NA,NA,NA,83,NA,NA,NA,NA,"N - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.220969357419644,6.31454886801557,-0.108544113731669,0.259899490706241,"Training",0,3,3,0,0,0,-Inf,0.0810000000000001,-Inf,0.0577659857033365,1.40223022945764,1.22140917923795,-0.0228858443927878,1.34766666666666,-Inf
"CastValley","CastValley","2021","control","N",2,"Y","N",16,0,0,0,NA,38.677,-109.417,5,0,5,25,"Satellite","658",NA,NA,NA,83,NA,NA,NA,NA,"N - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",1.07481385038349,0.0992225835706355,3.96821124689377,0.259899490706241,"Training",0,3,3,0,1,0,-Inf,0.225666666666666,-Inf,0.170275045653669,1.69631082215835,2.94130204753529,0.905127218812445,3.39133333333334,-Inf
"CastValley","CastValley","2021","control","N",2.2,"Y","N",4,0,0.0263,0,NA,38.677,-109.417,5,0,0,95,"Satellite","659",NA,NA,NA,83,NA,NA,NA,NA,"N - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.220969357419644,-0.315132502059027,15.383126256645,0.259899490706241,"Training",0,3,3,0,1,0,-Inf,0.092666666666667,-Inf,0.0791587415579956,2.3317176540052,1.96124858092938,0.161293724746946,2.20533333333334,-Inf
"CastValley","CastValley","2021","control","N",2.4,"Y","N",6,0,0,0,NA,38.677,-109.417,5,0,0,75,"Satellite","660",NA,NA,NA,83,NA,NA,NA,NA,"N - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.00500548945245544,-0.315132502059027,12.1217219681447,0.259899490706241,"Training",0,3,3,0,1,0,-Inf,0.0973333333333335,-Inf,0.111728095055163,2.25072265459602,2.60566938544203,0.579694697779519,2.947,-Inf
"CastValley","CastValley","2021","control","N",2.6,"Y","N",14,0,0,0,NA,38.677,-109.417,25,0,0,0,"Satellite","661",NA,NA,NA,83,NA,NA,NA,NA,"N - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",0.858849982416299,-0.315132502059027,-0.108544113731669,2.36617097952532,"Training",0,3,3,0,1,0,-Inf,0.665333333333332,-Inf,0.472731438587956,2.11905544717752,6.60417291748224,1.74622300043181,6.56766666666667,-Inf
"CastValley","CastValley","2021","control","N",2.8,"Y","N",2,0,0,0,NA,38.677,-109.417,5,0,0,0,"Satellite","662",NA,NA,NA,83,NA,NA,NA,NA,"N - CastValley - 2021",201.96,14.2217260273973,197,26.77,81.87,54.09,39.23,20.2799450549451,26.0540555555556,3.73102150537634,7.18247252747253,0,0,0,0.0189010989010989,0.547258064516129,-5.21435483870968,7.02,0.902822580645161,-11.32,17,8.41333333333333,343.5,0.41,0.166666666666667,"CastValley 2021",6,7,0,"Reed1","ghS1",197,68,197,"Reed01",-0.436933225386833,-0.315132502059027,-0.108544113731669,0.259899490706241,"Training",0,3,3,0,1,0,-Inf,0.887999999999999,-Inf,0.925589580265356,2.92805542168016,15.0190791633648,2.55203609010475,14.148,-Inf
